Time(ms),Temp(C),Humidity(%),RainAnalog,RainDigital,SNR1,SNR2,SNR3,SNR4,SNR5,SNR6,SNR7,SNR8,SNR9,SNR10,SNR11,SNR12,SNR13,SNR14,SNR15
564079,32.10,57.30,0,0,39,34,37,37,37,38,36,41,0,0,0,0,0,0,0
566079,32.10,57.30,0,0,37,34,37,39,38,35,37,40,0,0,0,0,0,0,0
568079,32.20,57.30,0,0,39,35,39,39,37,34,37,39,0,0,0,0,0,0,0
570079,32.20,57.30,0,0,39,35,38,36,36,37,37,38,0,0,0,0,0,0,0
572079,32.20,57.30,0,0,37,39,37,36,37,37,38,37,0,0,0,0,0,0,0
574078,32.20,57.40,0,0,37,37,40,37,38,37,38,38,0,0,0,0,0,0,0
576078,32.40,57.20,0,0,36,37,38,38,36,37,39,38,0,0,0,0,0,0,0
578078,32.30,57.20,0,0,36,39,40,38,35,37,40,38,0,0,0,0,0,0,0
580079,32.40,57.20,0,0,36,35,36,39,35,37,39,38,0,0,0,0,0,0,0
582079,32.20,57.30,0,0,38,36,38,39,36,38,38,39,0,0,0,0,0,0,0
584079,32.40,57.20,0,0,40,38,36,39,37,35,39,39,0,0,0,0,0,0,0
586079,32.30,57.20,0,0,38,38,36,39,37,37,37,36,0,0,0,0,0,0,0
588078,32.30,57.20,0,0,34,35,38,36,38,36,38,0,0,0,0,0,0,0,0
590078,32.40,57.20,0,0,36,37,35,38,36,38,37,38,0,0,0,0,0,0,0
592078,32.40,57.20,0,0,35,38,37,36,37,39,36,38,0,0,0,0,0,0,0
594077,32.40,57.30,0,0,35,37,35,39,36,37,35,38,0,0,0,0,0,0,0
596079,32.20,57.40,0,0,37,38,36,39,36,38,36,39,0,0,0,0,0,0,0
598078,32.30,57.40,0,0,37,36,36,37,37,37,36,39,0,0,0,0,0,0,0
600078,32.20,57.50,0,0,36,39,36,38,36,37,35,37,0,0,0,0,0,0,0
602077,32.20,57.60,0,0,35,39,35,36,38,35,37,0,0,0,0,0,0,0,0
604078,32.20,57.70,0,0,36,37,36,38,36,38,35,40,0,0,0,0,0,0,0
606077,32.10,57.70,0,0,37,35,38,39,37,40,37,41,0,0,0,0,0,0,0
608077,32.20,57.80,0,0,35,38,37,40,35,35,36,37,0,0,0,0,0,0,0
610077,32.20,58.00,0,0,37,37,36,37,36,38,36,37,0,0,0,0,0,0,0
612078,32.10,58.00,0,0,36,38,36,37,37,38,36,40,0,0,0,0,0,0,0
614078,32.10,58.00,0,0,35,37,36,40,36,38,36,39,0,0,0,0,0,0,0
616078,32.10,58.10,0,0,37,36,37,38,36,37,36,39,0,0,0,0,0,0,0
618078,32.10,58.10,0,0,37,37,37,37,39,37,37,36,0,0,0,0,0,0,0
620078,32.20,58.10,0,0,37,37,37,38,37,36,37,37,0,0,0,0,0,0,0
622077,32.10,58.10,0,0,38,36,37,37,40,36,38,38,0,0,0,0,0,0,0
624077,32.10,58.20,0,0,36,36,35,37,37,37,38,38,0,0,0,0,0,0,0
626078,32.10,58.30,0,0,36,36,37,36,37,38,37,37,0,0,0,0,0,0,0
628079,32.00,58.50,0,0,38,36,36,38,40,36,36,34,0,0,0,0,0,0,0
630078,32.10,58.70,0,0,38,36,36,37,38,35,36,36,0,0,0,0,0,0,0
632109,32.20,58.90,0,0,37,38,38,40,39,35,37,38,0,0,0,0,0,0,0
634141,32.00,59.00,0,0,38,38,38,38,39,37,0,0,0,0,0,0,0,0,0
636141,32.10,59.10,0,0,37,38,36,38,38,0,0,0,0,0,0,0,0,0,0
638140,32.00,59.10,0,0,37,37,36,39,36,0,0,0,0,0,0,0,0,0,0
640140,32.20,59.10,0,0,40,38,35,36,35,0,0,0,0,0,0,0,0,0,0
642140,32.10,59.20,0,0,36,37,34,38,35,0,0,0,0,0,0,0,0,0,0
644141,32.00,59.40,0,0,38,40,39,36,37,0,0,0,0,0,0,0,0,0,0
646147,31.90,59.50,0,0,37,38,36,36,39,0,0,0,0,0,0,0,0,0,0
648144,32.10,59.30,0,0,37,38,36,36,0,0,0,0,0,0,0,0,0,0,0
650147,31.90,59.40,0,0,36,38,36,36,0,0,0,0,0,0,0,0,0,0,0
652144,32.00,59.30,0,0,39,36,37,0,0,0,0,0,0,0,0,0,0,0,0
654145,32.00,59.40,0,0,39,38,38,38,0,0,0,0,0,0,0,0,0,0,0
656145,31.90,59.50,0,0,37,37,36,0,0,0,0,0,0,0,0,0,0,0,0
658146,31.90,59.50,0,0,35,36,37,40,0,0,0,0,0,0,0,0,0,0,0
660147,31.90,59.50,0,0,37,37,36,37,0,0,0,0,0,0,0,0,0,0,0
662147,32.00,59.40,0,0,36,34,34,35,0,0,0,0,0,0,0,0,0,0,0
664145,31.90,59.50,0,0,37,36,40,0,0,0,0,0,0,0,0,0,0,0,0
666148,31.90,59.30,0,0,36,35,38,38,0,0,0,0,0,0,0,0,0,0,0
668144,32.00,59.20,0,0,35,37,38,36,0,0,0,0,0,0,0,0,0,0,0
670149,31.70,59.40,0,0,36,35,35,36,0,0,0,0,0,0,0,0,0,0,0
672147,31.80,59.30,0,0,36,38,36,35,0,0,0,0,0,0,0,0,0,0,0
674147,31.70,59.40,0,0,37,35,38,36,0,0,0,0,0,0,0,0,0,0,0
676148,31.70,59.40,0,0,37,37,38,37,0,0,0,0,0,0,0,0,0,0,0
678148,31.90,59.30,0,0,38,34,38,37,0,0,0,0,0,0,0,0,0,0,0
680148,31.70,59.40,0,0,36,37,36,41,38,0,0,0,0,0,0,0,0,0,0
682148,31.70,59.40,0,0,38,38,35,39,37,0,0,0,0,0,0,0,0,0,0
684147,31.80,59.30,0,0,40,37,39,39,0,0,0,0,0,0,0,0,0,0,0
686146,31.60,59.40,0,0,36,38,37,37,38,0,0,0,0,0,0,0,0,0,0
688147,31.60,59.60,0,0,8,39,37,38,37,0,0,0,0,0,0,0,0,0,0
690146,31.60,59.60,0,0,8,39,37,37,38,0,0,0,0,0,0,0,0,0,0
692147,31.80,59.60,0,0,4,39,37,35,37,0,0,0,0,0,0,0,0,0,0
694150,31.70,59.80,0,0,38,38,37,38,37,37,0,0,0,0,0,0,0,0,0
696151,31.70,59.90,0,0,37,36,39,41,39,38,0,0,0,0,0,0,0,0,0
698148,31.50,59.90,0,0,39,37,38,39,37,0,0,0,0,0,0,0,0,0,0
700148,31.50,60.00,0,0,36,16,38,36,40,38,0,0,0,0,0,0,0,0,0
702146,31.50,60.00,0,0,37,37,38,40,37,0,0,0,0,0,0,0,0,0,0
704148,31.50,60.10,0,0,35,35,38,36,38,35,0,0,0,0,0,0,0,0,0
706147,31.50,60.20,0,0,37,36,38,38,37,0,0,0,0,0,0,0,0,0,0
708149,31.50,60.20,0,0,37,36,35,36,37,36,36,0,0,0,0,0,0,0,0
710145,31.50,60.20,0,0,36,37,37,38,37,36,35,0,0,0,0,0,0,0,0
712146,31.40,60.30,0,0,38,18,37,39,38,37,37,38,0,0,0,0,0,0,0
714131,31.30,60.30,0,0,37,37,38,36,38,38,0,0,0,0,0,0,0,0,0
716132,31.50,60.20,0,0,38,19,37,37,38,39,38,0,0,0,0,0,0,0,0
718100,31.40,60.20,0,0,38,38,37,39,37,37,37,0,0,0,0,0,0,0,0
720109,31.60,60.10,0,0,39,37,37,37,37,38,0,0,0,0,0,0,0,0,0
722111,31.50,60.00,0,0,37,39,36,40,37,39,38,38,0,0,0,0,0,0,0
724104,31.60,60.00,0,0,37,35,39,39,39,38,38,38,0,0,0,0,0,0,0
726097,31.70,59.90,0,0,36,26,36,39,37,37,37,39,0,0,0,0,0,0,0
728083,32.10,59.70,0,0,36,37,39,38,38,38,38,0,0,0,0,0,0,0,0
730084,32.00,59.60,0,0,37,38,38,35,39,36,38,0,0,0,0,0,0,0,0
732086,32.10,59.40,0,0,37,38,38,33,37,36,38,39,0,0,0,0,0,0,0
734085,32.20,59.10,0,0,37,38,38,38,35,40,38,0,0,0,0,0,0,0,0
736081,32.20,59.00,0,0,36,37,39,38,37,38,39,37,0,0,0,0,0,0,0
738082,32.40,58.80,0,0,37,40,38,35,37,37,36,37,0,0,0,0,0,0,0
740083,32.50,58.50,0,0,38,38,36,36,37,37,37,36,0,0,0,0,0,0,0
742084,32.60,58.30,0,0,37,37,38,36,36,36,38,37,0,0,0,0,0,0,0
744084,32.60,58.10,0,0,38,36,37,37,38,36,39,37,0,0,0,0,0,0,0
746081,32.80,57.90,0,0,38,35,39,37,37,34,39,36,0,0,0,0,0,0,0
748083,32.70,57.80,0,0,37,38,37,36,39,37,39,36,36,0,0,0,0,0,0
750081,32.90,57.50,0,0,37,39,36,39,36,40,37,39,0,0,0,0,0,0,0
752080,33.00,57.30,0,0,36,40,37,39,38,40,36,39,0,0,0,0,0,0,0
754079,33.00,57.20,0,0,36,37,36,37,36,37,36,38,0,0,0,0,0,0,0
756079,33.20,57.20,0,0,38,35,38,36,36,36,38,0,0,0,0,0,0,0,0
758081,33.30,57.00,0,0,37,36,35,37,36,36,37,41,0,0,0,0,0,0,0
760081,33.30,57.00,0,0,36,35,35,37,35,36,37,37,0,0,0,0,0,0,0
762080,33.50,56.80,0,0,36,39,38,37,36,37,40,36,0,0,0,0,0,0,0
764081,33.70,56.50,0,0,34,35,38,37,34,35,38,36,0,0,0,0,0,0,0
766080,33.80,56.00,0,0,34,36,36,35,36,38,39,35,0,0,0,0,0,0,0
768080,33.90,55.60,0,0,36,35,37,36,37,35,37,37,0,0,0,0,0,0,0
770080,34.10,55.10,0,0,37,38,36,38,36,36,37,39,0,0,0,0,0,0,0
772081,34.30,54.80,0,0,36,36,37,37,37,36,39,39,0,0,0,0,0,0,0
774080,34.40,54.40,0,0,37,38,37,39,38,37,39,40,0,0,0,0,0,0,0
776081,34.60,53.90,0,0,37,35,36,38,34,37,36,36,0,0,0,0,0,0,0
778081,34.70,53.40,0,0,34,39,36,36,37,39,37,37,0,0,0,0,0,0,0
780081,34.80,52.90,0,0,37,37,38,38,39,37,39,39,0,0,0,0,0,0,0
782080,35.00,52.40,0,0,37,36,38,35,38,38,38,35,0,0,0,0,0,0,0
784079,35.10,52.10,0,0,37,41,35,36,35,39,39,36,0,0,0,0,0,0,0
786080,35.30,51.70,0,0,35,37,37,38,34,36,38,37,0,0,0,0,0,0,0
788081,35.30,51.30,0,0,37,36,35,37,37,35,35,37,0,0,0,0,0,0,0
790081,35.60,50.80,0,0,38,37,36,35,37,38,38,38,0,0,0,0,0,0,0
792081,35.60,50.60,0,0,39,38,38,36,36,37,36,35,0,0,0,0,0,0,0
794080,35.80,50.30,0,0,36,37,36,36,38,38,39,38,0,0,0,0,0,0,0
796081,35.90,50.30,0,0,38,38,36,37,39,38,37,37,0,0,0,0,0,0,0
798080,36.00,50.10,0,0,39,36,37,39,40,36,39,36,0,0,0,0,0,0,0
800079,36.20,50.00,0,0,38,36,37,35,36,38,37,35,0,0,0,0,0,0,0
802080,36.30,49.50,0,0,35,35,38,37,35,36,39,36,0,0,0,0,0,0,0
804080,36.30,49.10,0,0,35,36,38,36,35,38,37,34,0,0,0,0,0,0,0
806081,36.30,48.80,0,0,35,39,35,36,36,38,36,39,0,0,0,0,0,0,0
808080,36.30,48.40,0,0,35,38,36,38,37,38,37,38,0,0,0,0,0,0,0
810080,36.30,48.20,0,0,36,37,39,40,36,36,36,38,0,0,0,0,0,0,0
812080,36.30,48.00,0,0,37,36,36,37,36,36,36,37,0,0,0,0,0,0,0
814080,36.20,48.00,0,0,36,38,36,39,36,36,37,38,0,0,0,0,0,0,0
816079,36.30,48.00,0,0,38,36,37,37,37,35,37,37,0,0,0,0,0,0,0
818079,36.30,48.10,0,0,37,36,35,37,37,36,38,39,0,0,0,0,0,0,0
820080,36.10,48.30,0,0,38,37,38,39,38,37,34,39,0,0,0,0,0,0,0
822080,36.20,48.40,0,0,36,39,36,38,36,38,37,37,0,0,0,0,0,0,0
824080,36.10,48.50,0,0,36,36,35,37,36,35,37,37,0,0,0,0,0,0,0
826080,36.20,48.50,0,0,35,36,37,35,37,37,36,36,0,0,0,0,0,0,0
828080,36.10,48.60,0,0,35,36,38,36,39,37,37,35,0,0,0,0,0,0,0
830080,36.00,48.60,0,0,39,38,36,35,40,37,36,36,0,0,0,0,0,0,0
832080,35.90,48.70,0,0,38,39,39,37,36,35,38,37,0,0,0,0,0,0,0
834079,35.90,48.80,0,0,38,36,39,39,36,35,35,37,0,0,0,0,0,0,0
836080,35.80,48.80,0,0,37,36,37,38,38,37,36,37,0,0,0,0,0,0,0
838081,35.70,49.00,0,0,38,36,36,39,38,36,36,37,0,0,0,0,0,0,0
840081,35.80,49.10,0,0,35,35,37,38,37,38,36,37,0,0,0,0,0,0,0
842081,35.60,49.30,0,0,35,37,37,37,37,35,37,37,0,0,0,0,0,0,0
844081,35.60,49.40,0,0,38,35,37,37,36,36,37,37,0,0,0,0,0,0,0
846081,35.50,49.50,0,0,36,36,39,37,38,36,37,36,0,0,0,0,0,0,0
848080,35.30,49.70,0,0,37,35,37,37,37,34,37,37,0,0,0,0,0,0,0
850079,35.30,49.90,0,0,37,37,37,37,39,35,37,38,0,0,0,0,0,0,0
852080,35.30,50.00,0,0,38,35,38,37,39,35,37,37,0,0,0,0,0,0,0
854081,35.30,50.20,0,0,38,37,37,36,37,35,39,37,0,0,0,0,0,0,0
856081,35.20,50.40,0,0,38,37,36,37,38,38,37,37,0,0,0,0,0,0,0
858081,35.20,50.40,0,0,37,38,36,37,37,40,38,39,0,0,0,0,0,0,0
860081,35.10,50.50,0,0,37,38,36,37,36,38,36,40,0,0,0,0,0,0,0
862081,35.10,50.50,0,0,38,38,36,38,37,38,36,37,0,0,0,0,0,0,0
864079,35.00,50.50,0,0,37,38,36,36,38,37,35,35,0,0,0,0,0,0,0
866080,35.00,50.60,0,0,35,38,36,35,36,37,36,36,0,0,0,0,0,0,0
868081,35.00,50.60,0,0,40,35,35,40,38,36,36,38,0,0,0,0,0,0,0
870080,35.00,50.80,0,0,36,36,36,38,37,38,36,36,0,0,0,0,0,0,0
872080,34.80,50.90,0,0,38,34,37,36,39,37,37,35,0,0,0,0,0,0,0
874080,34.80,51.00,0,0,38,40,38,35,36,38,37,34,0,0,0,0,0,0,0
876081,34.80,51.20,0,0,38,36,37,34,35,38,37,35,0,0,0,0,0,0,0
878081,34.70,51.50,0,0,35,35,37,34,35,35,38,34,0,0,0,0,0,0,0
880079,34.80,51.50,0,0,37,34,37,34,38,37,37,35,0,0,0,0,0,0,0
882080,34.50,51.70,0,0,36,36,35,39,37,37,37,35,0,0,0,0,0,0,0
884081,34.50,51.70,0,0,36,36,35,36,38,38,39,39,0,0,0,0,0,0,0
886080,34.30,51.80,0,0,35,36,37,36,36,36,36,35,0,0,0,0,0,0,0
888080,34.40,51.80,0,0,37,38,36,36,36,35,38,35,0,0,0,0,0,0,0
890080,34.40,51.80,0,0,37,36,36,36,35,37,35,38,0,0,0,0,0,0,0
892080,34.30,51.80,0,0,36,35,36,36,37,36,35,38,0,0,0,0,0,0,0
894080,34.20,51.90,0,0,36,35,36,35,37,37,37,37,0,0,0,0,0,0,0
896079,34.10,52.00,0,0,38,38,38,37,37,38,37,36,0,0,0,0,0,0,0
898080,34.30,51.90,0,0,37,37,37,38,37,37,37,38,0,0,0,0,0,0,0
900080,34.00,52.20,0,0,37,37,36,38,39,37,36,36,0,0,0,0,0,0,0
902080,34.00,52.20,0,0,39,37,38,37,37,37,38,38,0,0,0,0,0,0,0
904080,34.00,52.20,0,0,38,37,38,36,37,37,38,35,0,0,0,0,0,0,0
906080,34.00,52.30,0,0,37,35,36,35,37,35,37,35,0,0,0,0,0,0,0
908080,33.90,52.60,0,0,37,36,39,38,37,38,37,39,0,0,0,0,0,0,0
910080,33.90,52.60,0,0,36,37,38,37,36,37,37,38,0,0,0,0,0,0,0
912080,33.70,52.70,0,0,35,37,37,36,35,37,36,35,0,0,0,0,0,0,0
914079,33.80,52.60,0,0,38,38,38,36,36,38,37,37,0,0,0,0,0,0,0
916080,33.70,52.70,0,0,36,38,40,37,37,36,37,0,0,0,0,0,0,0,0
918081,33.70,52.70,0,0,38,38,37,37,37,38,37,37,0,0,0,0,0,0,0
920111,33.60,52.70,0,0,37,36,36,38,35,35,36,0,0,0,0,0,0,0,0
922143,33.50,52.70,0,0,37,37,38,39,37,37,0,0,0,0,0,0,0,0,0
924142,33.50,52.70,0,0,37,37,38,38,38,0,0,0,0,0,0,0,0,0,0
926142,33.50,52.80,0,0,39,36,36,36,36,0,0,0,0,0,0,0,0,0,0
928143,33.40,53.00,0,0,38,36,38,37,38,0,0,0,0,0,0,0,0,0,0
930143,33.40,53.00,0,0,37,39,35,38,37,0,0,0,0,0,0,0,0,0,0
932143,33.30,53.10,0,0,35,37,38,38,36,0,0,0,0,0,0,0,0,0,0
934148,33.30,53.20,0,0,35,35,34,38,37,0,0,0,0,0,0,0,0,0,0
936145,33.10,53.50,0,0,36,37,38,36,0,0,0,0,0,0,0,0,0,0,0
938146,33.10,53.60,0,0,39,37,38,37,0,0,0,0,0,0,0,0,0,0,0
940145,33.10,53.70,0,0,36,36,38,34,0,0,0,0,0,0,0,0,0,0,0
942146,33.10,53.90,0,0,36,36,37,35,0,0,0,0,0,0,0,0,0,0,0
944145,33.00,54.00,0,0,36,34,36,36,0,0,0,0,0,0,0,0,0,0,0
946147,32.90,54.30,0,0,37,36,36,38,0,0,0,0,0,0,0,0,0,0,0
948147,33.00,54.20,0,0,37,36,35,37,0,0,0,0,0,0,0,0,0,0,0
950147,32.90,54.50,0,0,37,35,36,37,0,0,0,0,0,0,0,0,0,0,0
952145,33.00,54.40,0,0,37,36,38,39,0,0,0,0,0,0,0,0,0,0,0
954147,32.90,54.70,0,0,37,37,38,37,0,0,0,0,0,0,0,0,0,0,0
956145,33.10,54.80,0,0,37,36,36,40,0,0,0,0,0,0,0,0,0,0,0
958144,32.90,55.10,0,0,38,36,38,0,0,0,0,0,0,0,0,0,0,0,0
960145,33.00,55.20,0,0,39,36,37,38,0,0,0,0,0,0,0,0,0,0,0
962073,nan,nan,0,0,36,37,35,37,0,0,0,0,0,0,0,0,0,0,0
964083,32.90,55.70,0,0,37,37,39,37,39,38,0,0,0,0,0,0,0,0,0
966083,33.00,55.70,0,0,36,39,38,37,40,39,0,0,0,0,0,0,0,0,0
968085,32.80,56.00,0,0,38,38,38,40,38,39,40,0,0,0,0,0,0,0,0
970088,32.90,56.00,0,0,38,37,38,38,39,39,39,39,0,0,0,0,0,0,0
972088,32.90,56.00,0,0,38,36,37,38,40,36,37,36,0,0,0,0,0,0,0
974084,32.80,55.90,0,0,39,36,42,35,36,35,46,38,0,0,0,0,0,0,0
976081,32.70,55.90,0,0,37,38,35,37,37,35,0,0,0,0,0,0,0,0,0
978084,32.80,55.80,0,0,40,38,35,38,36,36,36,34,37,0,0,0,0,0,0
980083,32.70,55.80,0,0,36,35,36,37,38,36,36,36,0,0,0,0,0,0,0
982084,32.80,55.60,0,0,37,34,37,37,41,37,36,40,0,0,0,0,0,0,0
984083,32.80,55.50,0,0,36,37,36,39,36,37,36,40,0,0,0,0,0,0,0
986084,32.60,55.60,0,0,37,37,38,40,37,39,36,39,0,0,0,0,0,0,0
988083,32.80,55.50,0,0,37,37,33,36,37,39,35,34,0,0,0,0,0,0,0
990084,32.70,55.50,0,0,37,37,36,34,37,37,36,36,0,0,0,0,0,0,0
992083,32.70,55.40,0,0,39,37,38,36,38,37,38,35,0,0,0,0,0,0,0
994082,32.60,55.40,0,0,40,37,38,36,38,38,38,35,0,0,0,0,0,0,0
996083,32.70,55.30,0,0,39,39,38,40,38,37,39,37,0,0,0,0,0,0,0
998083,32.60,55.30,0,0,39,37,38,38,38,39,38,39,0,0,0,0,0,0,0
1000085,32.50,55.30,0,0,38,36,38,39,38,37,38,40,0,0,0,0,0,0,0
1002084,32.50,55.40,0,0,37,37,38,38,36,38,38,39,0,0,0,0,0,0,0
1004084,32.50,55.40,0,0,38,38,39,38,40,36,40,37,0,0,0,0,0,0,0
1006084,32.50,55.60,0,0,35,37,38,41,35,36,38,0,0,0,0,0,0,0,0
1008084,32.50,55.60,0,0,39,38,37,39,39,36,36,35,0,0,0,0,0,0,0
1010084,32.40,55.80,0,0,39,36,39,36,39,36,40,36,0,0,0,0,0,0,0
1012084,32.50,55.70,0,0,39,37,35,36,40,36,38,37,0,0,0,0,0,0,0
1014084,32.40,55.90,0,0,40,39,36,36,40,37,37,39,0,0,0,0,0,0,0
1016084,32.30,56.00,0,0,40,38,38,39,41,39,38,37,0,0,0,0,0,0,0
1018084,32.40,56.20,0,0,41,41,37,37,42,39,35,37,0,0,0,0,0,0,0
1020085,32.20,56.30,0,0,42,38,38,40,42,39,36,36,0,0,0,0,0,0,0
1022084,32.30,56.20,0,0,36,38,38,40,37,39,38,37,0,0,0,0,0,0,0
1024083,32.40,56.20,0,0,35,39,36,40,35,39,37,37,0,0,0,0,0,0,0
1026085,32.20,56.40,0,0,38,37,37,35,39,36,38,0,0,0,0,0,0,0,0
1028086,32.20,56.40,0,0,37,35,38,38,37,39,37,39,0,0,0,0,0,0,0
1030087,32.20,56.50,0,0,38,39,37,41,38,36,37,40,0,0,0,0,0,0,0
1032087,32.30,56.50,0,0,40,40,38,40,38,40,37,41,0,0,0,0,0,0,0
1034086,32.40,56.50,0,0,38,35,40,38,37,36,40,38,0,0,0,0,0,0,0
1036087,32.40,56.60,0,0,34,35,39,38,35,35,36,37,0,0,0,0,0,0,0
1038087,32.50,56.50,0,0,35,38,38,36,33,36,38,36,0,0,0,0,0,0,0
1040086,32.80,56.40,0,0,36,37,39,37,34,37,40,37,0,0,0,0,0,0,0
1042085,32.80,56.40,0,0,35,37,38,39,38,37,37,37,0,0,0,0,0,0,0
1044086,32.70,56.40,0,0,39,39,36,40,41,38,36,36,0,0,0,0,0,0,0
1046086,32.90,56.10,0,0,42,38,36,37,41,39,38,42,0,0,0,0,0,0,0
1048087,33.00,55.90,0,0,40,39,38,43,40,38,38,37,0,0,0,0,0,0,0
1050087,33.20,55.80,0,0,36,40,37,38,38,38,40,41,0,0,0,0,0,0,0
1052087,33.30,55.60,0,0,38,39,39,39,37,37,37,40,0,0,0,0,0,0,0
1054087,33.50,55.40,0,0,37,38,41,40,37,39,40,36,0,0,0,0,0,0,0
1056087,33.70,55.30,0,0,39,39,40,38,39,39,39,37,0,0,0,0,0,0,0
1058086,33.70,55.00,0,0,37,40,37,37,37,41,37,38,0,0,0,0,0,0,0
1060085,33.90,54.70,0,0,38,37,38,37,40,37,37,0,0,0,0,0,0,0,0
1062087,34.40,54.30,0,0,40,38,39,39,37,38,37,37,0,0,0,0,0,0,0
1064087,34.10,54.10,0,0,36,37,37,39,39,37,36,37,0,0,0,0,0,0,0
1066087,34.40,53.70,0,0,38,38,37,39,39,37,39,37,0,0,0,0,0,0,0
1068087,34.40,53.40,0,0,35,37,36,38,37,37,36,39,0,0,0,0,0,0,0
1070085,34.70,52.90,0,0,38,36,37,39,38,40,0,0,0,0,0,0,0,0,0
1072087,34.80,52.60,0,0,37,37,37,38,38,37,41,38,0,0,0,0,0,0,0
1074086,35.00,52.20,0,0,35,35,36,35,37,34,34,38,0,0,0,0,0,0,0
1076085,35.00,51.80,0,0,37,37,36,38,36,38,34,0,0,0,0,0,0,0,0
1078086,35.20,51.60,0,0,38,37,37,37,38,40,38,0,0,0,0,0,0,0,0
1080085,35.30,51.20,0,0,37,38,38,38,37,39,0,0,0,0,0,0,0,0,0
1082084,35.70,50.90,0,0,38,40,38,39,37,0,0,0,0,0,0,0,0,0,0
1084086,35.60,50.60,0,0,37,38,40,40,37,36,38,0,0,0,0,0,0,0,0
1086085,35.80,50.20,0,0,37,35,37,39,35,39,0,0,0,0,0,0,0,0,0
1088087,36.00,49.80,0,0,36,38,38,39,37,39,38,37,0,0,0,0,0,0,0
1090086,36.20,49.50,0,0,37,39,35,39,37,37,39,39,0,0,0,0,0,0,0
1092086,36.30,49.10,0,0,36,36,39,39,36,35,36,39,0,0,0,0,0,0,0
1094087,36.30,48.80,0,0,36,37,38,39,35,36,38,39,0,0,0,0,0,0,0
1096087,36.50,48.40,0,0,36,38,35,41,38,38,38,39,0,0,0,0,0,0,0
1098087,36.50,48.20,0,0,36,36,38,37,37,36,38,40,0,0,0,0,0,0,0
1100087,37.00,47.90,0,0,38,35,36,40,37,38,37,39,0,0,0,0,0,0,0
1102086,37.00,48.00,0,0,37,36,37,38,36,36,38,38,0,0,0,0,0,0,0
1104087,37.00,47.70,0,0,36,36,38,37,36,36,37,39,0,0,0,0,0,0,0
1106086,37.00,47.50,0,0,38,36,39,39,40,38,39,39,0,0,0,0,0,0,0
1108086,37.20,47.20,0,0,38,39,36,39,38,36,38,39,0,0,0,0,0,0,0
1110087,37.50,46.80,0,0,36,38,37,38,38,36,36,40,0,0,0,0,0,0,0
1112087,37.60,46.70,0,0,37,36,38,40,37,36,37,40,0,0,0,0,0,0,0
1114087,37.50,46.50,0,0,36,38,37,39,38,37,36,40,0,0,0,0,0,0,0
1116087,37.80,46.30,0,0,37,37,36,39,39,38,38,39,0,0,0,0,0,0,0
1118087,37.90,46.10,0,0,36,38,36,38,37,40,36,38,0,0,0,0,0,0,0
1120087,38.10,45.80,0,0,38,36,38,40,38,36,36,40,0,0,0,0,0,0,0
1122086,38.10,45.50,0,0,37,36,37,39,38,37,38,39,0,0,0,0,0,0,0
1124086,38.20,45.20,0,0,37,37,39,40,36,37,39,39,0,0,0,0,0,0,0
1126087,38.40,44.80,0,0,37,37,35,37,36,35,39,39,0,0,0,0,0,0,0
1128086,38.40,44.50,0,0,37,38,36,39,36,36,36,0,0,0,0,0,0,0,0
1130087,38.50,44.30,0,0,35,35,38,38,37,34,36,38,0,0,0,0,0,0,0
1132087,38.70,44.00,0,0,37,35,37,38,36,36,39,37,0,0,0,0,0,0,0
1134086,38.90,43.60,0,0,36,37,37,36,35,36,39,0,0,0,0,0,0,0,0
1136087,38.80,43.30,0,0,35,35,37,39,35,37,39,40,0,0,0,0,0,0,0
1138086,38.90,43.20,0,0,35,35,38,37,36,37,34,38,0,0,0,0,0,0,0
1140086,39.00,42.90,0,0,36,37,35,38,37,36,35,40,0,0,0,0,0,0,0
1142087,39.00,42.70,0,0,37,36,35,39,36,35,35,37,0,0,0,0,0,0,0
1144087,39.30,42.60,0,0,36,37,35,38,35,34,36,38,0,0,0,0,0,0,0
1146087,39.40,42.50,0,0,35,37,35,36,38,37,35,38,0,0,0,0,0,0,0
1148087,39.50,42.40,0,0,36,38,36,38,36,35,34,37,0,0,0,0,0,0,0
1150152,39.60,42.20,0,0,34,36,37,35,34,38,38,0,0,0,0,0,0,0,0
1152175,39.70,42.00,0,0,37,35,36,33,37,0,0,0,0,0,0,0,0,0,0
1154174,39.70,41.90,0,0,35,35,37,37,0,0,0,0,0,0,0,0,0,0,0
1156174,39.80,41.60,0,0,38,36,36,35,38,0,0,0,0,0,0,0,0,0,0
1158174,40.00,41.40,0,0,34,34,39,36,0,0,0,0,0,0,0,0,0,0,0
1160175,40.00,41.30,0,0,34,34,33,36,0,0,0,0,0,0,0,0,0,0,0
1162175,40.00,41.10,0,0,34,33,33,35,0,0,0,0,0,0,0,0,0,0,0
1164174,40.20,40.90,0,0,34,37,32,34,0,0,0,0,0,0,0,0,0,0,0
1166178,40.20,40.80,0,0,34,35,33,34,0,0,0,0,0,0,0,0,0,0,0
1168179,40.20,40.70,0,0,37,34,35,34,0,0,0,0,0,0,0,0,0,0,0
1170178,40.40,40.30,0,0,35,35,35,34,0,0,0,0,0,0,0,0,0,0,0
1172177,40.40,40.00,0,0,36,35,35,38,0,0,0,0,0,0,0,0,0,0,0
1174178,40.40,39.70,0,0,35,33,33,36,0,0,0,0,0,0,0,0,0,0,0
