Time(ms),Temp(C),Humidity(%),RainAnalog,RainDigital,SNR1,SNR2,SNR3,SNR4,SNR5,SNR6,SNR7,SNR8,SNR9,SNR10,SNR11,SNR12,SNR13,SNR14,SNR15
5400,22.17797312,93.80900246,748,1,39,19,32,30,38,23,31,24,0,0,0,0,0,0,0
136200,26.58556908,85.40789382,701,1,36,30,32,37,39,37,32,34,0,0,0,0,0,0,0
79000,26.30029559,82.92771786,710,1,31,33,34,30,37,31,33,31,0,0,0,0,0,0,0
69300,22.15502966,91.38770822,993,1,34,36,29,33,39,39,37,30,0,0,0,0,0,0,0
30400,22.07897823,90.04459277,906,1,27,26,34,31,36,36,31,0,0,0,0,0,0,0,0
164900,22.02186351,91.0743595,964,1,36,40,35,34,26,38,37,0,0,0,0,0,0,0,0
186000,22.96322385,87.74072401,886,1,33,29,32,33,33,37,39,0,0,0,0,0,0,0,0
42800,24.11609376,91.6989104,955,1,24,24,35,27,38,34,40,0,0,0,0,0,0,0,0
60700,25.42951408,84.66356573,924,1,35,33,29,24,31,34,37,0,0,0,0,0,0,0,0
14400,23.77502758,87.08612822,970,1,31,30,28,33,31,31,27,0,0,0,0,0,0,0,0
39500,27.39165205,92.52395586,735,1,35,38,39,30,32,25,36,0,0,0,0,0,0,0,0
106500,26.03027666,86.99388956,837,1,34,33,29,31,44,35,26,0,0,0,0,0,0,0,0
75900,24.93170942,88.72794786,930,1,38,29,34,37,31,31,35,36,0,0,0,0,0,0,0
97300,25.97635261,99.99099897,1016,1,41,31,31,31,33,33,32,0,0,0,0,0,0,0,0
62000,22.7348758,83.41781992,924,1,31,27,31,30,35,33,34,35,0,0,0,0,0,0,0
53300,25.00099752,88.13655454,918,1,38,29,36,35,33,27,28,0,0,0,0,0,0,0,0
6300,22.45417656,88.4900654,876,1,37,33,30,34,36,33,34,0,0,0,0,0,0,0,0
122900,23.28199736,81.46168878,862,1,36,33,35,37,32,34,25,31,0,0,0,0,0,0,0
41300,26.9029509,86.48131189,889,1,28,33,33,32,34,27,30,0,0,0,0,0,0,0,0
71900,24.42171721,94.74037423,967,1,34,26,41,23,32,31,33,0,0,0,0,0,0,0,0
171400,26.33123892,92.37528998,902,1,38,33,33,31,32,25,34,31,0,0,0,0,0,0,0
49700,26.66517674,93.89024879,864,1,34,35,28,33,40,35,37,0,0,0,0,0,0,0,0
159600,25.77265854,99.40412603,854,1,32,29,39,28,30,41,31,0,0,0,0,0,0,0,0
131300,27.74817993,94.07631889,726,1,38,35,40,31,32,35,30,0,0,0,0,0,0,0,0
71500,24.20180145,88.70200377,889,1,35,31,35,28,32,32,31,38,0,0,0,0,0,0,0
59900,27.95786863,88.96460003,840,1,36,33,36,33,29,33,31,0,0,0,0,0,0,0,0
93100,22.5225675,90.27801016,844,1,32,38,35,28,35,36,37,0,0,0,0,0,0,0,0
52500,26.4090655,84.50314753,994,1,35,33,30,36,31,37,35,0,0,0,0,0,0,0,0
170800,25.57419016,87.79122664,818,1,29,31,33,31,39,35,34,44,0,0,0,0,0,0,0
96800,25.78713389,90.58841672,913,1,33,33,32,37,35,25,37,0,0,0,0,0,0,0,0
8800,24.17414387,84.63677427,803,1,39,32,38,31,40,33,30,0,0,0,0,0,0,0,0
171600,22.38718639,98.51902706,772,1,29,31,31,36,35,37,37,24,0,0,0,0,0,0,0
17500,27.19815697,94.4798233,705,1,34,30,30,36,32,40,36,0,0,0,0,0,0,0,0
75100,23.3498488,85.18779174,1002,1,31,34,31,26,19,34,38,0,0,0,0,0,0,0,0
48200,26.17444783,84.13892118,927,1,33,31,31,30,34,28,27,0,0,0,0,0,0,0,0
159200,25.31790638,83.98019,953,1,36,38,31,39,30,34,32,0,0,0,0,0,0,0,0
131900,25.50289385,93.72735954,783,1,33,37,34,31,39,31,31,0,0,0,0,0,0,0,0
65300,22.89405318,96.89524256,902,1,33,40,32,42,25,34,40,0,0,0,0,0,0,0,0
156400,27.02599153,95.72901216,818,1,34,32,43,24,34,27,31,28,0,0,0,0,0,0,0
192700,24.12892758,98.9144775,822,1,37,26,34,35,34,29,35,0,0,0,0,0,0,0,0
108600,24.74649262,86.2268187,892,1,35,39,35,29,36,35,33,0,0,0,0,0,0,0,0
77400,23.25366605,86.59835814,885,1,33,31,40,27,38,37,31,0,0,0,0,0,0,0,0
56900,22.60266647,84.50735496,776,1,28,38,32,31,32,31,34,0,0,0,0,0,0,0,0
137700,27.36372018,81.52539435,943,1,29,32,33,33,40,31,32,0,0,0,0,0,0,0,0
31200,26.64830549,96.05157357,773,1,36,34,38,27,35,24,0,0,0,0,0,0,0,0,0
8700,27.82378404,94.71229149,791,1,31,28,30,37,35,30,0,0,0,0,0,0,0,0,0
172600,24.84447184,90.77746438,879,1,31,26,33,38,25,34,0,0,0,0,0,0,0,0,0
174000,22.2490297,85.82008443,978,1,36,36,34,29,30,29,0,0,0,0,0,0,0,0,0
38900,27.43250931,91.16331899,775,1,35,37,40,24,29,32,0,0,0,0,0,0,0,0,0
125900,27.83227912,89.40728215,846,1,25,35,28,31,25,34,0,0,0,0,0,0,0,0,0
87700,25.09003502,84.67339917,879,1,36,31,36,35,27,30,0,0,0,0,0,0,0,0,0
149800,27.48676429,84.6530851,796,1,34,37,33,26,30,34,0,0,0,0,0,0,0,0,0
18100,24.02909366,98.71110882,717,1,29,35,33,30,35,32,0,0,0,0,0,0,0,0,0
176700,23.92609232,81.57321781,879,1,39,31,41,31,32,32,0,0,0,0,0,0,0,0,0
106300,26.41786328,97.39961558,766,1,30,29,30,33,37,33,0,0,0,0,0,0,0,0,0
99300,23.58978479,96.74893749,747,1,28,27,33,37,36,31,0,0,0,0,0,0,0,0,0
15700,24.93931275,99.72637224,939,1,30,38,44,27,34,30,0,0,0,0,0,0,0,0,0
73700,24.322151,90.2827595,900,1,32,34,42,32,33,26,0,0,0,0,0,0,0,0,0
71300,24.55425554,84.32223789,1018,1,34,32,28,34,30,35,0,0,0,0,0,0,0,0,0
86100,24.44576786,98.57708424,936,1,28,33,31,32,35,35,0,0,0,0,0,0,0,0,0
164300,22.65824557,92.69805229,922,1,38,29,33,37,31,34,0,0,0,0,0,0,0,0,0
94800,26.27444297,87.54804664,997,1,31,29,26,40,34,35,0,0,0,0,0,0,0,0,0
20300,27.38932876,87.79513477,949,1,28,42,30,28,29,32,0,0,0,0,0,0,0,0,0
128800,27.93025701,92.20703076,749,1,32,30,30,38,32,34,0,0,0,0,0,0,0,0,0
151900,23.2756271,83.00990358,1009,1,30,26,34,37,34,34,0,0,0,0,0,0,0,0,0
101400,22.01201989,95.03524525,895,1,30,37,32,34,31,33,0,0,0,0,0,0,0,0,0
102700,23.76102498,94.75782085,964,1,36,39,38,32,29,29,0,0,0,0,0,0,0,0,0
159400,26.70763732,99.36231318,782,1,25,33,29,40,32,38,0,0,0,0,0,0,0,0,0
180600,23.92208615,80.85448009,751,1,30,35,36,37,35,38,0,0,0,0,0,0,0,0,0
27600,23.7640864,90.37244653,984,1,37,33,30,28,37,37,0,0,0,0,0,0,0,0,0
109300,26.95967354,82.90145858,953,1,33,40,31,29,34,35,0,0,0,0,0,0,0,0,0
152000,27.60856354,85.49960114,871,1,34,29,28,35,30,31,0,0,0,0,0,0,0,0,0
79400,23.02893141,85.68242827,921,1,34,28,31,28,32,29,0,0,0,0,0,0,0,0,0
75800,27.13071776,99.47352513,820,1,35,39,40,41,26,27,0,0,0,0,0,0,0,0,0
145500,26.16879192,98.29745315,848,1,33,26,28,36,31,25,0,0,0,0,0,0,0,0,0
74000,22.82828877,80.94777719,713,1,39,33,36,38,23,32,0,0,0,0,0,0,0,0,0
45500,27.64467575,98.3351502,917,1,26,31,36,35,34,36,42,30,0,0,0,0,0,0,0
31000,24.42543148,84.38461817,780,1,31,29,28,28,26,35,37,34,0,0,0,0,0,0,0
105000,25.09975198,95.23506181,748,1,28,31,28,32,37,35,28,30,0,0,0,0,0,0,0
141200,25.0206855,93.88698893,743,1,39,32,41,26,30,30,32,30,0,0,0,0,0,0,0
95300,22.76020095,88.1245817,711,1,32,24,34,35,41,31,37,29,0,0,0,0,0,0,0
65000,22.87431801,99.57032704,923,1,37,30,29,35,28,31,27,32,0,0,0,0,0,0,0
9000,27.48460836,87.959314,700,1,33,30,30,32,31,32,34,35,0,0,0,0,0,0,0
195400,26.0772637,91.47634475,752,1,30,25,34,26,29,36,31,31,0,0,0,0,0,0,0
160700,22.27025177,93.80744212,793,1,34,27,30,38,29,28,26,39,0,0,0,0,0,0,0
14900,25.49958646,92.99543187,731,1,30,41,30,38,41,33,35,34,0,0,0,0,0,0,0
80100,23.10371344,87.06455944,887,1,29,34,30,29,32,30,32,38,26,0,0,0,0,0,0
75500,23.2654711,84.60111462,717,1,32,34,34,35,32,37,34,32,29,0,0,0,0,0,0
87400,27.65993473,84.51944117,740,1,34,35,33,32,32,37,32,35,33,0,0,0,0,0,0
190000,26.41877709,99.55125719,732,1,36,31,34,25,35,29,33,28,33,0,0,0,0,0,0
177100,27.29771055,94.0143118,899,1,28,30,35,31,41,33,33,37,31,0,0,0,0,0,0
33200,25.60126409,87.11363293,747,1,40,29,28,35,34,31,36,33,30,0,0,0,0,0,0
100,22.96489405,90.80273121,805,1,38,38,33,32,36,34,30,26,27,0,0,0,0,0,0
100700,22.41740251,86.22806397,852,1,30,34,36,29,39,28,39,30,0,0,0,0,0,0,0
34300,25.66915133,85.48501753,985,1,39,30,36,35,37,34,34,0,0,0,0,0,0,0,0
78500,24.5537099,96.45493189,927,1,38,37,35,35,31,27,37,0,0,0,0,0,0,0,0
98400,25.06796585,98.81250173,817,1,34,33,35,28,33,27,36,0,0,0,0,0,0,0,0
196900,25.41568698,86.49451865,805,1,26,38,30,36,35,35,31,0,0,0,0,0,0,0,0
21800,25.09522236,95.01077508,946,1,31,37,28,34,35,39,21,0,0,0,0,0,0,0,0
4300,24.07596737,92.90168706,755,1,33,32,34,27,29,31,28,0,0,0,0,0,0,0,0
167200,24.00028937,85.30223736,933,1,26,31,38,28,34,34,31,0,0,0,0,0,0,0,0
102400,25.49566399,85.04056766,776,1,39,34,32,33,39,42,27,0,0,0,0,0,0,0,0
16300,23.17147161,82.6367376,963,1,30,34,27,35,25,28,32,0,0,0,0,0,0,0,0
127900,26.26565192,98.28610271,999,1,29,34,38,34,33,30,26,0,0,0,0,0,0,0,0
128100,22.34244796,86.06391638,830,1,39,33,34,33,33,30,26,37,0,0,0,0,0,0,0
56400,25.48700597,80.16014602,774,1,34,37,33,39,33,30,28,32,0,0,0,0,0,0,0
77900,22.50198483,94.35822762,869,1,37,26,33,39,32,27,32,35,0,0,0,0,0,0,0
96000,27.33479466,94.2393859,889,1,39,28,34,37,35,34,27,39,0,0,0,0,0,0,0
47900,24.83147194,90.39446498,952,1,30,30,38,41,35,39,23,25,0,0,0,0,0,0,0
58700,27.29828594,99.82456645,771,1,38,35,38,39,32,33,33,42,0,0,0,0,0,0,0
165200,27.22950647,90.82665924,991,1,33,35,34,40,34,27,34,30,0,0,0,0,0,0,0
3700,26.32586869,85.6954326,995,1,35,28,38,38,36,34,30,29,0,0,0,0,0,0,0
36700,25.12587673,98.60770881,959,1,36,33,24,35,26,30,39,32,0,0,0,0,0,0,0
9700,27.33095971,88.38641495,870,1,33,36,35,32,34,27,38,30,0,0,0,0,0,0,0
21300,26.29884153,92.03381189,833,1,41,32,29,31,37,39,27,29,0,0,0,0,0,0,0
141000,27.19525726,99.38886347,973,1,35,35,33,33,27,36,35,36,0,0,0,0,0,0,0
177700,22.87046283,92.66953401,979,1,26,31,34,29,33,36,30,32,0,0,0,0,0,0,0
96200,24.98237749,85.66022362,739,1,35,32,30,37,31,36,30,30,0,0,0,0,0,0,0
187700,24.77992642,96.47224136,843,1,35,36,31,32,31,36,37,29,0,0,0,0,0,0,0
77100,24.41427688,94.75360855,1023,1,39,37,36,29,31,27,32,38,0,0,0,0,0,0,0
116100,23.0969214,80.89123277,724,1,28,31,37,30,35,35,26,29,0,0,0,0,0,0,0
129300,23.79661245,96.32992181,707,1,32,31,30,35,39,36,35,38,0,0,0,0,0,0,0
113200,22.93224135,87.0335016,721,1,40,28,35,30,31,29,37,36,0,0,0,0,0,0,0
177300,24.73028002,86.53985613,946,1,30,40,40,32,33,37,34,0,0,0,0,0,0,0,0
151200,27.53896725,92.72558099,848,1,33,28,33,35,31,38,27,0,0,0,0,0,0,0,0
43600,27.3822486,92.89537297,852,1,32,30,36,31,33,32,32,0,0,0,0,0,0,0,0
18600,26.66777878,94.92586782,999,1,33,30,32,33,29,37,30,0,0,0,0,0,0,0,0
58000,24.61014155,92.68655989,931,1,39,35,34,37,30,31,32,0,0,0,0,0,0,0,0
25600,24.89029662,99.50455066,951,1,37,30,36,31,25,40,33,0,0,0,0,0,0,0,0
192300,24.32817893,89.99204076,749,1,29,39,37,37,38,30,31,0,0,0,0,0,0,0,0
61100,26.86062566,89.32381716,986,1,31,38,36,29,35,33,36,0,0,0,0,0,0,0,0
73200,22.56339536,88.28969939,954,1,27,40,32,31,31,32,34,0,0,0,0,0,0,0,0
118600,23.0861824,95.32235093,1002,1,26,36,34,34,36,31,36,0,0,0,0,0,0,0,0
46700,23.89921433,82.09243777,867,1,31,36,32,34,28,27,35,0,0,0,0,0,0,0,0
173300,25.94485715,91.83037899,815,1,28,34,33,37,30,31,33,0,0,0,0,0,0,0,0
166100,23.71086851,83.76908806,745,1,28,31,28,26,34,35,35,0,0,0,0,0,0,0,0
64100,26.27191599,86.08869234,947,1,40,31,41,40,33,33,31,0,0,0,0,0,0,0,0
147100,27.97112322,99.80612516,965,1,28,28,38,32,26,29,31,0,0,0,0,0,0,0,0
124000,25.48440205,88.80620418,982,1,35,31,30,27,29,30,34,0,0,0,0,0,0,0,0
45700,23.96993513,98.2551082,703,1,30,32,32,36,29,23,33,0,0,0,0,0,0,0,0
58500,27.00534025,97.29169133,794,1,30,31,34,33,31,30,36,0,0,0,0,0,0,0,0
135800,22.79460358,93.29431435,802,1,34,35,32,30,35,34,38,0,0,0,0,0,0,0,0
5800,27.7201337,83.7899919,815,1,29,30,37,39,35,27,36,0,0,0,0,0,0,0,0
45300,27.48294881,81.73454587,965,1,29,22,31,33,31,38,32,0,0,0,0,0,0,0,0
176300,23.7981318,81.46686443,824,1,33,32,38,30,39,39,38,0,0,0,0,0,0,0,0
178400,23.50916901,98.99411866,993,1,30,30,32,30,32,37,33,0,0,0,0,0,0,0,0
167700,27.86789137,99.54064501,756,1,39,36,37,24,32,35,33,0,0,0,0,0,0,0,0
122100,23.96197858,94.34435419,818,1,35,29,40,38,26,34,27,0,0,0,0,0,0,0,0
16100,25.83918949,93.58478848,898,1,37,29,28,29,30,22,42,0,0,0,0,0,0,0,0
46100,23.0913956,82.41723929,828,1,32,27,28,27,35,33,25,31,0,0,0,0,0,0,0
120400,22.64193157,88.56289007,1003,1,27,37,33,32,35,31,39,26,0,0,0,0,0,0,0
1400,26.24915167,83.79472624,764,1,40,30,35,30,35,35,28,32,0,0,0,0,0,0,0
58200,25.32885135,84.96809685,722,1,35,27,32,35,35,35,37,41,0,0,0,0,0,0,0
61900,27.70789423,85.00455812,986,1,32,31,34,31,32,31,37,34,0,0,0,0,0,0,0
60800,22.94660255,96.24541319,713,1,33,28,25,31,37,33,38,33,0,0,0,0,0,0,0
105900,25.26935797,86.25927601,785,1,35,27,24,33,28,41,42,39,0,0,0,0,0,0,0
104000,23.91633153,95.96156302,701,1,36,34,34,28,31,32,31,33,0,0,0,0,0,0,0
57500,22.43269773,81.78682455,787,1,28,42,33,28,36,34,33,31,0,0,0,0,0,0,0
7700,25.37330115,86.4458649,1021,1,34,31,32,25,31,39,29,36,0,0,0,0,0,0,0
135700,24.3784779,93.87970036,812,1,32,26,38,28,38,37,33,30,0,0,0,0,0,0,0
90300,23.06131734,85.88843009,826,1,35,33,39,33,30,29,27,30,0,0,0,0,0,0,0
86300,22.10023543,93.79557161,998,1,31,32,37,28,35,34,28,37,0,0,0,0,0,0,0
146900,22.76969678,82.26992055,787,1,32,31,37,34,27,36,35,31,0,0,0,0,0,0,0
62800,22.19031846,83.7461893,979,1,28,36,32,24,35,32,38,31,0,0,0,0,0,0,0
35300,22.89215505,89.2636142,886,1,30,32,36,32,34,30,32,33,0,0,0,0,0,0,0
182500,26.42271803,84.89369288,713,1,36,28,29,30,36,33,41,32,0,0,0,0,0,0,0
51800,26.10061846,85.04519947,871,1,38,27,35,30,31,32,38,0,0,0,0,0,0,0,0
55800,22.16237027,83.12391936,756,1,34,30,29,39,31,31,35,0,0,0,0,0,0,0,0
30000,26.85462872,96.39026213,898,1,23,37,37,37,28,34,41,0,0,0,0,0,0,0,0
23200,25.39674884,86.95582209,866,1,35,29,26,36,32,45,38,0,0,0,0,0,0,0,0
51300,26.55890559,93.09519763,734,1,32,28,34,33,29,35,38,0,0,0,0,0,0,0,0
64700,26.70613927,87.09760737,886,1,31,30,27,39,38,35,29,0,0,0,0,0,0,0,0
79300,25.5858439,89.41830455,789,1,31,39,28,34,37,28,31,0,0,0,0,0,0,0,0
47600,23.41931487,85.47216119,925,1,30,37,29,28,30,35,44,0,0,0,0,0,0,0,0
35200,22.37995753,99.94075852,704,1,27,35,32,29,30,30,30,0,0,0,0,0,0,0,0
184400,26.9865484,84.69158353,741,1,33,46,40,39,34,27,38,0,0,0,0,0,0,0,0
55500,22.96874445,95.57496486,779,1,29,37,37,34,35,33,27,0,0,0,0,0,0,0,0
150000,27.69074798,92.17688519,774,1,32,36,34,34,37,31,37,0,0,0,0,0,0,0,0
24400,22.66388826,99.01790213,949,1,41,23,31,33,35,37,34,0,0,0,0,0,0,0,0
166200,23.05060376,91.14736438,808,1,31,31,37,40,38,31,38,0,0,0,0,0,0,0,0
121300,24.24767104,81.21248139,1002,1,32,37,37,30,29,26,31,0,0,0,0,0,0,0,0
122200,26.61303322,82.40950373,903,1,36,39,26,33,23,32,0,0,0,0,0,0,0,0,0
68500,27.30447277,87.55135461,912,1,36,34,27,38,31,30,0,0,0,0,0,0,0,0,0
23500,22.63657965,81.55296253,882,1,36,26,29,32,35,38,0,0,0,0,0,0,0,0,0
158200,23.2874791,83.74212922,841,1,35,36,37,31,31,35,0,0,0,0,0,0,0,0,0
156200,23.57242839,85.38671425,702,1,36,33,32,36,27,37,0,0,0,0,0,0,0,0,0
61300,27.55241896,85.57875095,893,1,34,35,39,30,37,30,0,0,0,0,0,0,0,0,0
107100,26.78102246,94.60537267,779,1,29,30,37,38,34,37,0,0,0,0,0,0,0,0,0
183800,25.69098547,81.69457309,828,1,28,38,28,31,36,27,0,0,0,0,0,0,0,0,0
151800,25.4565861,99.27930026,764,1,30,34,34,40,32,42,0,0,0,0,0,0,0,0,0
145300,26.9880632,93.16348011,998,1,34,30,37,29,32,30,0,0,0,0,0,0,0,0,0
91800,27.21136346,90.31721959,706,1,28,32,25,32,31,32,0,0,0,0,0,0,0,0,0
73000,22.19413293,86.17755917,844,1,31,30,34,37,27,30,0,0,0,0,0,0,0,0,0
130500,27.22518041,81.88731171,928,1,37,30,35,36,41,32,0,0,0,0,0,0,0,0,0
147500,23.18664778,96.6887724,817,1,36,32,34,29,30,35,0,0,0,0,0,0,0,0,0
192100,22.28720114,89.82589109,881,1,34,40,31,42,34,30,0,0,0,0,0,0,0,0,0
186500,25.3883972,87.9148519,954,1,32,40,36,34,35,33,0,0,0,0,0,0,0,0,0
38400,24.04538177,85.58234043,835,1,31,31,31,31,45,30,0,0,0,0,0,0,0,0,0
173500,26.59366305,94.15928136,868,1,28,38,38,33,32,34,0,0,0,0,0,0,0,0,0
172100,25.82643532,97.81272177,804,1,38,37,35,37,30,31,0,0,0,0,0,0,0,0,0
30600,27.04121575,92.21659064,828,1,34,38,37,35,33,0,0,0,0,0,0,0,0,0,0
137400,26.64240077,97.66625077,883,1,37,32,26,36,28,0,0,0,0,0,0,0,0,0,0
105700,22.32865467,92.55087204,949,1,31,28,39,32,32,0,0,0,0,0,0,0,0,0,0
33600,26.6931452,88.31186198,830,1,30,30,29,30,42,0,0,0,0,0,0,0,0,0,0
111100,24.52462984,87.42723218,809,1,40,35,31,31,42,0,0,0,0,0,0,0,0,0,0
74200,24.31811817,97.88527329,744,1,32,31,37,30,32,0,0,0,0,0,0,0,0,0,0
119100,26.69591295,91.16170396,880,1,33,36,38,35,33,0,0,0,0,0,0,0,0,0,0
112800,25.80358668,81.27250925,764,1,27,36,36,41,36,0,0,0,0,0,0,0,0,0,0
125200,27.38681898,92.20093849,780,1,32,24,30,30,33,0,0,0,0,0,0,0,0,0,0
43500,22.60873036,99.57056691,878,1,32,32,29,30,30,0,0,0,0,0,0,0,0,0,0
169300,25.01978012,91.79792914,731,1,32,35,34,43,29,0,0,0,0,0,0,0,0,0,0
85400,26.72310869,84.28191717,756,1,35,31,24,36,29,0,0,0,0,0,0,0,0,0,0
143000,27.25888174,95.29993725,962,1,41,32,32,38,32,0,0,0,0,0,0,0,0,0,0
145000,26.0265192,92.86031056,739,1,30,35,35,29,30,0,0,0,0,0,0,0,0,0,0
88900,24.66871648,93.69669747,728,1,31,37,35,32,36,0,0,0,0,0,0,0,0,0,0
48500,27.94955355,99.66459986,921,1,31,21,36,36,31,0,0,0,0,0,0,0,0,0,0
189100,24.01732911,97.35700929,915,1,32,35,33,35,37,0,0,0,0,0,0,0,0,0,0
165500,27.70569496,94.25499056,874,1,31,38,36,31,32,0,0,0,0,0,0,0,0,0,0
12600,22.04385846,95.76505844,913,1,27,31,35,29,30,0,0,0,0,0,0,0,0,0,0
153900,27.90174965,95.22653806,755,1,38,28,33,38,39,0,0,0,0,0,0,0,0,0,0
183400,22.19392461,85.59928985,781,1,36,39,33,31,33,0,0,0,0,0,0,0,0,0,0
37600,22.37353787,86.38116713,941,1,23,39,32,32,37,0,0,0,0,0,0,0,0,0,0
150300,23.24806727,80.7980134,714,1,35,32,33,39,32,0,0,0,0,0,0,0,0,0,0
88100,23.62397488,83.36406415,1021,1,41,34,34,37,32,0,0,0,0,0,0,0,0,0,0
146300,23.64358931,91.65322869,964,1,39,33,41,34,37,0,0,0,0,0,0,0,0,0,0
73900,26.45816357,90.31949874,746,1,36,26,30,28,37,0,0,0,0,0,0,0,0,0,0
38300,26.66012515,80.44335467,808,1,37,34,31,31,34,0,0,0,0,0,0,0,0,0,0
17300,26.68752853,93.7553394,812,1,31,29,24,31,31,0,0,0,0,0,0,0,0,0,0
63300,23.52055551,98.94542838,1021,1,28,35,29,28,39,0,0,0,0,0,0,0,0,0,0
119600,23.10269398,96.87501306,799,1,41,28,35,40,36,0,0,0,0,0,0,0,0,0,0
39300,25.65223223,93.08715284,830,1,27,29,30,32,34,0,0,0,0,0,0,0,0,0,0
103500,22.14799412,92.83578745,883,1,34,33,28,33,34,0,0,0,0,0,0,0,0,0,0
180800,22.92768813,88.37646522,1013,1,39,32,31,32,30,32,0,0,0,0,0,0,0,0,0
25500,23.71802537,98.20017845,711,1,38,32,34,36,30,32,0,0,0,0,0,0,0,0,0
89700,26.52476307,97.1972908,1006,1,34,32,35,28,34,30,0,0,0,0,0,0,0,0,0
37800,23.09614405,95.43643072,913,1,29,29,29,23,30,30,0,0,0,0,0,0,0,0,0
102000,23.89152035,95.06036706,845,1,32,35,31,30,36,29,0,0,0,0,0,0,0,0,0
52100,24.29103459,87.05152994,980,1,37,27,36,34,27,28,0,0,0,0,0,0,0,0,0
180300,22.11070255,99.78826039,733,1,27,31,28,32,36,30,0,0,0,0,0,0,0,0,0
142900,27.19214094,87.66711766,753,1,27,28,30,32,35,27,0,0,0,0,0,0,0,0,0
125400,24.87015551,84.82009236,779,1,33,31,34,33,35,28,0,0,0,0,0,0,0,0,0
74700,23.53311951,93.88768326,929,1,28,29,31,39,29,23,0,0,0,0,0,0,0,0,0
28200,27.73608046,86.85228217,730,1,31,36,26,33,34,41,0,0,0,0,0,0,0,0,0
188700,23.50089821,81.44543453,805,1,33,33,35,32,39,34,0,0,0,0,0,0,0,0,0
117300,27.45232562,97.73605161,944,1,34,33,33,27,34,37,0,0,0,0,0,0,0,0,0
57400,24.11787329,83.18072208,739,1,37,31,32,34,35,33,0,0,0,0,0,0,0,0,0
172500,22.29043993,86.28123684,910,1,33,29,42,40,28,33,0,0,0,0,0,0,0,0,0
179400,25.48426798,87.88205869,958,1,34,34,34,31,35,30,0,0,0,0,0,0,0,0,0
87200,25.0361877,82.95409302,746,1,38,31,25,33,37,33,0,0,0,0,0,0,0,0,0
89500,23.49624081,94.05787938,944,1,28,34,27,33,32,38,0,0,0,0,0,0,0,0,0
13400,25.72625139,83.51256642,760,1,37,36,31,29,35,42,35,0,0,0,0,0,0,0,0
131400,22.41137256,96.91236,704,1,40,35,37,38,38,35,33,0,0,0,0,0,0,0,0
44700,27.60431676,94.25461012,706,1,34,32,31,37,35,35,30,0,0,0,0,0,0,0,0
16400,23.10645557,98.93205652,718,1,38,38,40,32,37,35,41,0,0,0,0,0,0,0,0
183500,23.8146219,94.19240983,894,1,34,34,24,37,40,26,26,0,0,0,0,0,0,0,0
62900,27.54099856,80.68643441,793,1,39,36,32,31,36,30,35,0,0,0,0,0,0,0,0
172900,22.21716912,83.39594277,817,1,36,37,29,34,34,38,42,0,0,0,0,0,0,0,0
26400,24.32189957,80.27763176,965,1,35,31,33,31,29,29,31,32,0,0,0,0,0,0,0
132400,26.80827449,97.68148718,925,1,32,34,33,36,31,29,34,31,0,0,0,0,0,0,0
55400,26.81617382,89.46623975,912,1,35,32,39,29,37,27,36,28,0,0,0,0,0,0,0
8400,27.21356408,98.74523315,857,1,26,28,32,32,40,31,35,30,0,0,0,0,0,0,0
150200,23.88821833,86.75750025,905,1,34,27,32,31,32,28,38,34,0,0,0,0,0,0,0
139500,25.49173034,92.69187176,936,1,30,36,27,32,36,33,32,32,0,0,0,0,0,0,0
145400,24.19055509,88.50584866,854,1,24,30,33,29,30,36,29,32,0,0,0,0,0,0,0
2000,26.55661866,95.67497064,842,1,30,40,30,25,30,34,39,36,0,0,0,0,0,0,0
31400,25.5833001,85.80590666,953,1,31,35,33,36,24,35,30,28,0,0,0,0,0,0,0
3800,25.93833182,99.7138691,850,1,31,27,37,41,34,39,31,35,0,0,0,0,0,0,0
99800,25.48380019,90.56658903,920,1,36,31,38,35,39,35,40,38,0,0,0,0,0,0,0
196700,24.96287275,82.60305829,754,1,34,37,28,39,36,32,38,34,0,0,0,0,0,0,0
143900,24.61467262,84.24033644,906,1,32,33,37,41,32,38,30,28,39,0,0,0,0,0,0
131200,22.40480508,80.69548164,995,1,22,32,34,31,31,37,32,34,31,0,0,0,0,0,0
70400,25.91813747,93.46761173,938,1,36,28,31,36,30,40,36,35,36,0,0,0,0,0,0
3900,25.10496872,87.9546448,841,1,32,36,39,31,42,36,33,29,34,0,0,0,0,0,0
79600,26.19339844,94.4444485,784,1,30,27,21,41,39,33,38,31,38,0,0,0,0,0,0
130400,23.04464662,98.16577406,751,1,31,34,40,31,27,36,29,34,32,0,0,0,0,0,0
9400,26.38608955,96.28149919,924,1,33,34,37,38,31,27,37,32,32,0,0,0,0,0,0
174200,23.53437527,96.6817891,835,1,30,36,37,31,39,31,38,39,29,0,0,0,0,0,0
165700,22.96342918,85.4079622,973,1,39,36,31,32,27,35,32,39,38,0,0,0,0,0,0
28400,22.61487886,90.09529973,999,1,32,33,36,35,23,33,34,38,0,0,0,0,0,0,0
9100,23.14366381,94.60687005,868,1,29,35,31,33,37,38,28,31,0,0,0,0,0,0,0
142400,26.58588707,90.5875035,976,1,32,33,29,30,37,33,37,0,0,0,0,0,0,0,0
69600,26.64593414,88.28519507,912,1,30,29,23,33,35,38,30,0,0,0,0,0,0,0,0
43200,22.8411366,93.38804076,735,1,44,41,34,32,25,31,33,0,0,0,0,0,0,0,0
