Time(ms),Temp(C),Humidity(%),RainAnalog,RainDigital,SNR1,SNR2,SNR3,SNR4,SNR5,SNR6,SNR7,SNR8,SNR9,SNR10,SNR11,SNR12,SNR13,SNR14,SNR15,Mean_SNR,SNR_Var,Sat_Count,SNR_Diff
47200,30.3452793,58.18909222,21,0,52,49,49,51,50,51,52,,,,,,,,,50.57142857142857,1.6190476190476166,7,0.1428571428571388
47300,37.12914491,54.44286471,36,0,53,48,48,51,49,51,52,,,,,,,,,50.285714285714285,3.9047619047619047,7,-0.2857142857142847
47400,34.22160887,50.66773258,67,0,53,49,49,51,51,51,52,,,,,,,,,50.857142857142854,2.142857142857141,7,0.5714285714285694
47500,37.94371837,57.39938319,48,0,51,51,48,50,51,51,52,,,,,,,,,50.57142857142857,1.619047619047616,7,-0.2857142857142847
47600,30.59037252,42.61304688,42,0,50,50,49,50,52,51,52,,,,,,,,,50.57142857142857,1.2857142857142818,7,0.0
47700,34.43083428,55.81019589,36,0,49,51,49,51,50,52,51,,,,,,,,,50.42857142857143,1.2857142857142845,7,-0.1428571428571388
47800,37.75442028,42.49641628,59,0,49,51,50,52,51,52,51,,,,,,,,,50.857142857142854,1.1428571428571417,7,0.4285714285714235
47900,34.18478275,55.88421325,58,0,49,52,49,52,51,51,51,,,,,,,,,50.714285714285715,1.5714285714285705,7,-0.1428571428571388
48000,35.03518911,45.51535137,16,0,49,50,49,51,51,51,51,,,,,,,,,50.285714285714285,0.9047619047619052,7,-0.4285714285714306
48100,35.56598951,57.54181162,47,0,50,48,50,51,49,51,51,,,,,,,,,50.0,1.3333333333333315,7,-0.2857142857142847
48200,33.63632852,58.88084188,55,0,51,49,51,51,49,52,51,,,,,,,,,50.57142857142857,1.2857142857142854,7,0.5714285714285694
48300,35.02046464,42.97591939,57,0,51,50,51,51,49,52,51,,,,,,,,,50.714285714285715,0.9047619047619057,7,0.1428571428571459
48400,34.6745145,49.2535121,21,0,51,50,51,52,50,51,51,,,,,,,,,50.857142857142854,0.4761904761904767,7,0.1428571428571388
48500,37.20926408,59.61974756,74,0,50,51,52,51,51,50,51,,,,,,,,,50.857142857142854,0.47619047619047644,7,0.0
48600,30.36357104,49.66814872,3,0,50,50,50,51,51,49,51,,,,,,,,,50.285714285714285,0.5714285714285712,7,-0.5714285714285694
48700,32.24770552,57.27095045,35,0,49,49,49,50,50,50,51,,,,,,,,,49.714285714285715,0.5714285714285715,7,-0.5714285714285694
48800,37.60329187,51.77463044,78,0,50,49,49,49,50,51,51,,,,,,,,,49.857142857142854,0.8095238095238121,7,0.1428571428571388
48900,37.12211027,47.50659816,56,0,51,48,50,49,51,51,51,,,,,,,,,50.142857142857146,1.476190476190477,7,0.2857142857142918
49000,33.64525402,45.71567111,26,0,51,49,51,49,52,50,52,,,,,,,,,50.57142857142857,1.619047619047621,7,0.4285714285714235
49100,34.96106078,44.06446182,69,0,49,50,50,49,52,50,52,,,,,,,,,50.285714285714285,1.5714285714285718,7,-0.2857142857142847
49200,32.21904946,55.23596383,57,0,51,52,49,50,51,50,52,,,,,,,,,50.714285714285715,1.2380952380952366,7,0.4285714285714306
49300,31.50496928,47.73081014,80,0,51,51,48,48,53,50,51,,,,,,,,,50.285714285714285,3.2380952380952355,7,-0.4285714285714306
49400,33.70958724,50.22550924,74,0,51,49,49,50,53,51,50,,,,,,,,,50.42857142857143,1.9523809523809532,7,0.1428571428571459
49500,32.82681782,49.8465096,61,0,49,49,49,51,51,50,48,,,,,,,,,49.57142857142857,1.285714285714285,7,-0.8571428571428612
49600,34.66924889,51.54558058,49,0,50,50,48,52,49,50,48,,,,,,,,,49.57142857142857,1.95238095238095,7,0.0
49700,30.6218771,57.31154291,13,0,51,50,48,51,49,50,50,,,,,,,,,49.857142857142854,1.1428571428571421,7,0.2857142857142847
49800,37.79515846,59.61478687,26,0,52,50,49,50,49,50,51,,,,,,,,,50.142857142857146,1.1428571428571432,7,0.2857142857142918
49900,37.88968596,48.15168417,42,0,52,51,50,50,49,50,52,,,,,,,,,50.57142857142857,1.2857142857142867,7,0.4285714285714235
50000,35.58529371,56.55037844,60,0,51,50,50,50,49,50,52,,,,,,,,,50.285714285714285,0.9047619047619054,7,-0.2857142857142847
50100,34.28877093,55.29055589,51,0,49,51,50,50,51,50,51,,,,,,,,,50.285714285714285,0.5714285714285697,7,0.0
50200,32.47622093,51.47057903,29,0,49,50,51,50,52,50,51,,,,,,,,,50.42857142857143,0.9523809523809534,7,0.1428571428571459
50300,36.51036016,59.12094287,1,0,51,51,50,50,53,50,50,,,,,,,,,50.714285714285715,1.2380952380952384,7,0.2857142857142847
50400,35.47784938,44.00949031,50,0,51,50,50,49,50,50,50,,,,,,,,,50.0,0.3333333333333339,7,-0.7142857142857153
50500,31.30093551,42.18528421,29,0,51,51,48,49,50,50,50,,,,,,,,,49.857142857142854,1.1428571428571435,7,-0.1428571428571459
50600,37.28741748,57.07923934,73,0,50,49,49,49,50,50,49,,,,,,,,,49.42857142857143,0.2857142857142865,7,-0.4285714285714235
50700,36.58029794,48.78299633,2,0,51,49,48,50,51,51,51,,,,,,,,,50.142857142857146,1.4761904761904774,7,0.7142857142857153
50800,37.59839931,56.93937708,58,0,51,49,49,50,50,52,52,,,,,,,,,50.42857142857143,1.6190476190476228,7,0.2857142857142847
50900,35.80575607,57.8618041,94,0,50,49,50,51,49,53,54,,,,,,,,,50.857142857142854,3.8095238095238178,7,0.4285714285714235
51000,34.90732157,41.24915187,17,0,50,49,51,50,48,52,54,,,,,,,,,50.57142857142857,3.952380952380954,7,-0.2857142857142847
51100,33.34594429,57.66929526,47,0,50,49,49,50,47,52,53,,,,,,,,,50.0,4.0,7,-0.5714285714285694
51200,37.46182787,48.96638111,9,0,52,49,49,51,48,51,53,,,,,,,,,50.42857142857143,3.2857142857142843,7,0.4285714285714306
51300,36.92851112,50.20864978,63,0,51,50,48,51,48,51,53,,,,,,,,,50.285714285714285,3.238095238095237,7,-0.1428571428571459
51400,30.36174936,52.53185022,55,0,50,50,49,51,51,51,53,,,,,,,,,50.714285714285715,1.5714285714285687,7,0.4285714285714306
51500,30.2109358,58.52765213,41,0,49,50,49,50,51,50,52,,,,,,,,,50.142857142857146,1.1428571428571468,7,-0.5714285714285694
51600,33.01170694,40.38232189,52,0,49,49,51,51,53,49,52,,,,,,,,,50.57142857142857,2.6190476190476186,7,0.4285714285714235
51700,36.48442665,49.53686937,90,0,50,48,49,50,50,49,52,,,,,,,,,49.714285714285715,1.5714285714285758,7,-0.8571428571428541
51800,37.89820903,53.75444085,20,0,50,48,49,51,50,50,52,,,,,,,,,50.0,1.6666666666666619,7,0.2857142857142847
51900,31.20333513,54.45413915,2,0,49,49,49,51,49,50,51,,,,,,,,,49.714285714285715,0.9047619047619045,7,-0.2857142857142847
52000,34.75304572,53.85064863,86,0,49,51,50,50,49,51,51,,,,,,,,,50.142857142857146,0.809523809523809,7,0.4285714285714306
52100,33.04712685,42.68870259,58,0,48,51,50,50,49,51,51,,,,,,,,,50.0,1.3333333333333326,7,-0.1428571428571459
52200,37.75931518,45.98791177,89,0,48,52,49,49,49,50,50,,,,,,,,,49.57142857142857,1.6190476190476186,7,-0.4285714285714306
52300,36.73695139,47.17431051,60,0,48,52,49,50,50,49,50,,,,,,,,,49.714285714285715,1.5714285714285705,7,0.1428571428571459
52400,36.70662964,56.08874415,81,0,48,52,49,48,51,50,49,,,,,,,,,49.57142857142857,2.285714285714285,7,-0.1428571428571459
52500,33.74954528,45.57519745,43,0,49,52,48,49,52,50,49,,,,,,,,,49.857142857142854,2.4761904761904745,7,0.2857142857142847
52600,33.31855602,44.21409928,75,0,48,50,51,48,52,50,49,,,,,,,,,49.714285714285715,2.2380952380952386,7,-0.1428571428571388
52700,32.18725658,59.14896038,91,0,50,52,51,49,51,49,50,,,,,,,,,50.285714285714285,1.238095238095239,7,0.5714285714285694
52800,30.45100397,40.1772657,57,0,51,53,50,49,51,48,50,,,,,,,,,50.285714285714285,2.5714285714285694,7,0.0
52900,36.91777901,59.95641711,18,0,52,53,49,49,51,50,51,,,,,,,,,50.714285714285715,2.2380952380952395,7,0.4285714285714306
53000,36.50320807,53.53642598,27,0,51,52,50,49,50,51,52,,,,,,,,,50.714285714285715,1.238095238095238,7,0.0
53100,37.99774139,56.56938599,20,0,50,51,51,49,50,51,52,,,,,,,,,50.57142857142857,0.9523809523809496,7,-0.1428571428571459
53200,37.9730947,45.89238793,25,0,51,51,49,49,50,50,52,,,,,,,,,50.285714285714285,1.2380952380952397,7,-0.2857142857142847
53300,34.44345364,40.28630555,31,0,50,51,49,50,51,51,52,,,,,,,,,50.57142857142857,0.9523809523809493,7,0.2857142857142847
53400,36.15189932,54.75739037,56,0,51,50,50,52,51,52,52,,,,,,,,,51.142857142857146,0.8095238095238093,7,0.5714285714285765
53500,37.55812584,56.68289194,59,0,50,50,49,52,51,53,51,,,,,,,,,50.857142857142854,1.8095238095238129,7,-0.2857142857142918
53600,36.79717913,54.80952264,43,0,49,51,50,52,51,52,50,,,,,,,,,50.714285714285715,1.2380952380952375,7,-0.1428571428571388
53700,31.97878481,42.85700575,62,0,49,49,50,52,51,51,50,,,,,,,,,50.285714285714285,1.238095238095236,7,-0.4285714285714306
53800,33.60435308,55.06855845,8,0,50,48,52,53,50,50,50,,,,,,,,,50.42857142857143,2.6190476190476195,7,0.1428571428571459
53900,31.03327532,55.37845564,9,0,53,48,52,52,50,49,51,,,,,,,,,50.714285714285715,3.2380952380952372,7,0.2857142857142847
54000,37.63240822,53.17081031,17,0,52,50,51,51,51,50,51,,,,,,,,,50.857142857142854,0.47619047619047644,7,0.1428571428571388
54100,34.84939708,55.32231866,52,0,51,51,51,50,51,50,51,,,,,,,,,50.714285714285715,0.23809523809523767,7,-0.1428571428571388
54200,31.82914244,56.91842879,21,0,49,52,50,51,51,50,51,,,,,,,,,50.57142857142857,0.9523809523809526,7,-0.1428571428571459
54300,35.37360548,52.27208228,28,0,51,51,49,52,49,50,52,,,,,,,,,50.57142857142857,1.6190476190476204,7,0.0
54400,34.94502592,41.77209428,40,0,49,50,48,52,49,49,52,,,,,,,,,49.857142857142854,2.4761904761904776,7,-0.7142857142857153
54500,32.86530174,49.75255619,81,0,49,49,49,52,49,48,52,,,,,,,,,49.714285714285715,2.571428571428571,7,-0.1428571428571388
54600,30.90846074,41.55298669,1,0,47,49,50,52,49,48,53,,,,,,,,,49.714285714285715,4.571428571428573,7,0.0
54700,35.37258556,48.15086062,65,0,48,51,50,50,49,49,52,,,,,,,,,49.857142857142854,1.8095238095238113,7,0.1428571428571388
54800,34.16246161,48.14212978,67,0,49,50,50,51,49,50,52,,,,,,,,,50.142857142857146,1.1428571428571461,7,0.2857142857142918
54900,36.17854713,41.32019688,80,0,50,51,50,50,50,49,51,,,,,,,,,50.142857142857146,0.47619047619047655,7,0.0
55000,34.16130801,46.97641068,93,0,51,52,50,51,50,49,49,,,,,,,,,50.285714285714285,1.2380952380952366,7,0.1428571428571388
55100,36.817452,42.21996198,2,0,51,52,50,49,49,50,48,,,,,,,,,49.857142857142854,1.8095238095238135,7,-0.4285714285714306
55200,34.41525471,56.1647042,15,0,52,52,50,49,49,50,48,,,,,,,,,50.0,2.33333333333333,7,0.1428571428571459
55300,34.48750377,58.95376052,89,0,52,50,49,49,49,48,49,,,,,,,,,49.42857142857143,1.6190476190476193,7,-0.5714285714285694
55400,37.01322882,41.44632951,46,0,51,51,49,49,50,48,50,,,,,,,,,49.714285714285715,1.2380952380952386,7,0.2857142857142847
55500,33.22786293,59.10230415,56,0,51,51,49,48,51,50,50,,,,,,,,,50.0,1.3333333333333348,7,0.2857142857142847
55600,31.07212183,50.45153199,66,0,50,52,51,48,51,52,49,,,,,,,,,50.42857142857143,2.2857142857142847,7,0.4285714285714306
55700,30.23026141,45.99131356,68,0,51,51,51,50,50,53,48,,,,,,,,,50.57142857142857,2.2857142857142843,7,0.1428571428571388
55800,36.04109805,41.53724151,93,0,51,49,50,51,51,51,48,,,,,,,,,50.142857142857146,1.4761904761904778,7,-0.4285714285714235
55900,34.96247641,50.01248536,100,0,52,48,51,52,52,51,48,,,,,,,,,50.57142857142857,3.2857142857142834,7,0.4285714285714235
56000,35.63263814,55.89031089,72,0,50,47,49,52,52,50,50,,,,,,,,,50.0,3.0000000000000013,7,-0.5714285714285694
56100,31.70371329,54.14172955,29,0,49,49,50,53,51,50,51,,,,,,,,,50.42857142857143,1.9523809523809517,7,0.4285714285714306
56200,31.0909718,41.00452023,88,0,49,49,51,51,52,48,51,,,,,,,,,50.142857142857146,2.1428571428571437,7,-0.2857142857142847
56300,30.11635733,41.45803671,5,0,50,49,51,49,52,47,51,,,,,,,,,49.857142857142854,2.80952380952381,7,-0.2857142857142918
56400,32.80470047,48.05746565,23,0,51,49,50,47,52,48,51,,,,,,,,,49.714285714285715,3.2380952380952386,7,-0.1428571428571388
56500,34.71934149,45.90580988,90,0,51,48,48,48,52,49,51,,,,,,,,,49.57142857142857,2.9523809523809543,7,-0.1428571428571459
56600,33.13795236,44.64768646,26,0,51,48,49,49,50,48,50,,,,,,,,,49.285714285714285,1.2380952380952381,7,-0.2857142857142847
56700,33.49979938,45.62008998,22,0,51,50,49,49,49,47,50,,,,,,,,,49.285714285714285,1.5714285714285727,7,0.0
56800,37.23326956,56.06965487,14,0,51,50,50,49,48,47,50,,,,,,,,,49.285714285714285,1.9047619047619069,7,0.0
56900,32.78604374,58.58456107,86,0,50,50,50,50,48,50,50,,,,,,,,,49.714285714285715,0.5714285714285713,7,0.4285714285714306
57000,34.11191591,48.10205389,50,0,50,49,51,50,49,51,50,,,,,,,,,50.0,0.6666666666666666,7,0.2857142857142847
57100,36.2692241,58.12222004,67,0,51,50,50,48,50,51,50,,,,,,,,,50.0,1.0000000000000016,7,0.0
57200,33.17234226,46.42991402,24,0,51,50,50,48,49,50,51,,,,,,,,,49.857142857142854,1.1428571428571417,7,-0.1428571428571459
57300,34.9766936,49.52873973,76,0,51,49,50,48,49,50,52,,,,,,,,,49.857142857142854,1.8095238095238109,7,0.0
57400,36.89890967,44.52057996,76,0,50,49,52,49,48,50,52,,,,,,,,,50.0,2.3333333333333286,7,0.1428571428571459
57500,37.59616499,52.80952084,31,0,50,50,52,49,48,50,51,,,,,,,,,50.0,1.6666666666666685,7,0.0
57600,31.17658785,59.5796223,41,0,49,51,51,49,50,50,51,,,,,,,,,50.142857142857146,0.809523809523809,7,0.1428571428571459
57700,37.412701,52.06986192,21,0,48,50,51,48,49,49,50,,,,,,,,,49.285714285714285,1.2380952380952375,7,-0.8571428571428612
57800,33.93693034,47.15628168,98,0,48,48,52,49,50,49,51,,,,,,,,,49.57142857142857,2.285714285714286,7,0.2857142857142847
57900,32.06595511,52.95634892,65,0,50,48,51,49,49,50,52,,,,,,,,,49.857142857142854,1.8095238095238113,7,0.2857142857142847
58000,33.67308605,42.45841357,93,0,50,49,51,49,51,51,54,,,,,,,,,50.714285714285715,2.9047619047619055,7,0.8571428571428612
58100,37.8402606,57.77318161,30,0,50,48,50,48,50,50,53,,,,,,,,,49.857142857142854,2.8095238095238044,7,-0.8571428571428612
58200,33.94094475,50.06167902,78,0,49,48,51,48,50,50,52,,,,,,,,,49.714285714285715,2.238095238095235,7,-0.1428571428571388
58300,32.63001288,48.98699484,77,0,49,49,49,48,50,48,51,,,,,,,,,49.142857142857146,1.1428571428571415,7,-0.5714285714285694
58400,35.06720683,51.71729577,69,0,48,50,49,50,52,48,50,,,,,,,,,49.57142857142857,1.9523809523809532,7,0.4285714285714235
58500,31.92116495,52.49567726,97,0,49,51,48,50,52,48,50,,,,,,,,,49.714285714285715,2.2380952380952377,7,0.1428571428571459
58600,30.60690662,41.43551612,39,0,49,50,49,51,52,49,50,,,,,,,,,50.0,1.3333333333333324,7,0.2857142857142847
58700,31.03103778,53.65234442,13,0,50,50,48,50,50,50,50,,,,,,,,,49.714285714285715,0.5714285714285713,7,-0.2857142857142847
58800,31.02436671,44.83863361,67,0,50,49,49,50,49,50,49,,,,,,,,,49.42857142857143,0.28571428571428586,7,-0.2857142857142847
58900,31.21522155,54.27905265,73,0,50,49,49,50,48,51,49,,,,,,,,,49.42857142857143,0.9523809523809526,7,0.0
59000,31.11061738,56.45069589,58,0,50,50,49,51,50,51,50,,,,,,,,,50.142857142857146,0.47619047619047644,7,0.7142857142857153
59100,35.12699796,56.07917015,21,0,50,50,49,51,50,51,51,,,,,,,,,50.285714285714285,0.5714285714285722,7,0.1428571428571388
59200,31.45504068,51.05001935,50,0,51,50,48,51,51,50,52,,,,,,,,,50.42857142857143,1.6190476190476162,7,0.1428571428571459
59300,32.76533827,50.40339785,31,0,50,51,48,52,51,50,52,,,,,,,,,50.57142857142857,1.9523809523809537,7,0.1428571428571388
59400,37.17430728,42.85751923,43,0,50,51,49,51,50,49,52,,,,,,,,,50.285714285714285,1.238095238095239,7,-0.2857142857142847
59500,33.79169312,55.50692301,65,0,50,51,50,51,50,48,50,,,,,,,,,50.0,0.9999999999999994,7,-0.2857142857142847
59600,35.34046191,45.42818761,75,0,50,50,50,50,49,49,51,,,,,,,,,49.857142857142854,0.4761904761904763,7,-0.1428571428571459
59700,31.37855897,49.93390846,23,0,49,49,51,49,51,50,52,,,,,,,,,50.142857142857146,1.4761904761904807,7,0.2857142857142918
59800,31.53831215,45.68548186,41,0,49,51,51,49,50,50,52,,,,,,,,,50.285714285714285,1.2380952380952384,7,0.1428571428571388
59900,30.32694893,42.67656726,27,0,48,52,51,50,49,50,51,,,,,,,,,50.142857142857146,1.8095238095238086,7,-0.1428571428571388
60000,31.3514805,52.59115394,20,0,50,53,50,51,49,50,50,,,,,,,,,50.42857142857143,1.6190476190476197,7,0.2857142857142847
60100,32.22872271,41.0866407,78,0,51,53,50,51,51,49,50,,,,,,,,,50.714285714285715,1.5714285714285747,7,0.2857142857142847
60200,31.41608387,54.97290468,91,0,50,53,51,50,53,49,49,,,,,,,,,50.714285714285715,2.9047619047619055,7,0.0
60300,30.70962027,46.35173591,37,0,50,51,51,49,53,47,48,,,,,,,,,49.857142857142854,4.142857142857139,7,-0.8571428571428612
60400,30.96508697,40.00269386,75,0,49,50,51,48,52,48,48,,,,,,,,,49.42857142857143,2.6190476190476164,7,-0.4285714285714235
60500,33.68623014,50.22258278,90,0,49,49,51,49,51,49,47,,,,,,,,,49.285714285714285,1.904761904761904,7,-0.1428571428571459
60600,31.65066975,40.93703817,85,0,49,49,51,52,49,50,48,,,,,,,,,49.714285714285715,1.9047619047619067,7,0.4285714285714306
60700,32.91415889,45.52339116,18,0,50,50,50,52,49,50,50,,,,,,,,,50.142857142857146,0.8095238095238106,7,0.4285714285714306
60800,34.02733817,54.13952975,96,0,50,50,49,53,48,50,50,,,,,,,,,50.0,2.333333333333334,7,-0.1428571428571459
60900,35.52315863,41.25379243,38,0,50,51,49,50,48,50,51,,,,,,,,,49.857142857142854,1.1428571428571412,7,-0.1428571428571459
61000,30.31449712,56.78676985,34,0,49,51,50,49,48,51,50,,,,,,,,,49.714285714285715,1.2380952380952388,7,-0.1428571428571388
61100,36.39528319,40.07639845,6,0,49,50,51,49,49,51,50,,,,,,,,,49.857142857142854,0.8095238095238088,7,0.1428571428571388
61200,35.02320312,44.93647738,49,0,48,50,51,50,50,51,49,,,,,,,,,49.857142857142854,1.142857142857144,7,0.0
61300,30.65407226,54.81808112,11,0,50,48,50,50,50,51,49,,,,,,,,,49.714285714285715,0.9047619047619037,7,-0.1428571428571388
61400,36.98862899,46.32540299,25,0,50,48,50,49,50,50,49,,,,,,,,,49.42857142857143,0.6190476190476192,7,-0.2857142857142847
61500,37.3669792,42.03784776,32,0,49,48,51,50,50,51,50,,,,,,,,,49.857142857142854,1.1428571428571406,7,0.4285714285714235
61600,30.48862368,47.20467838,81,0,47,48,51,52,48,50,50,,,,,,,,,49.42857142857143,3.285714285714288,7,-0.4285714285714235
61700,32.21502119,45.40786573,88,0,47,49,50,52,48,49,51,,,,,,,,,49.42857142857143,2.952380952380953,7,0.0
61800,36.44961024,56.85423804,30,0,49,50,50,50,48,48,51,,,,,,,,,49.42857142857143,1.285714285714287,7,0.0
61900,35.98607752,46.26695835,86,0,51,50,50,50,49,48,51,,,,,,,,,49.857142857142854,1.1428571428571435,7,0.4285714285714235
62000,31.47616815,55.77864944,86,0,51,49,50,50,50,50,50,,,,,,,,,50.0,0.3333333333333333,7,0.1428571428571459
62100,31.67479459,57.8374429,76,0,51,50,50,52,52,50,49,,,,,,,,,50.57142857142857,1.285714285714288,7,0.5714285714285694
62200,32.96377682,48.67634839,15,0,50,51,48,52,52,50,48,,,,,,,,,50.142857142857146,2.80952380952381,7,-0.4285714285714235
62300,33.87618388,58.19886288,69,0,51,52,49,52,51,50,48,,,,,,,,,50.42857142857143,2.2857142857142874,7,0.2857142857142847
62400,34.94603817,47.54636108,95,0,49,52,49,51,50,50,47,,,,,,,,,49.714285714285715,2.5714285714285743,7,-0.7142857142857153
62500,32.95130912,59.28156833,68,0,49,51,51,51,49,49,47,,,,,,,,,49.57142857142857,2.285714285714285,7,-0.1428571428571459
62600,33.70027773,41.78579049,33,0,47,50,50,50,48,49,47,,,,,,,,,48.714285714285715,1.904761904761905,7,-0.8571428571428541
62700,35.97976751,53.74038533,50,0,48,51,50,50,49,48,48,,,,,,,,,49.142857142857146,1.4761904761904787,7,0.4285714285714306
62800,30.29346562,49.87628081,65,0,48,50,51,51,50,48,48,,,,,,,,,49.42857142857143,1.9523809523809508,7,0.2857142857142847
62900,32.01949555,47.75297611,51,0,50,51,52,51,50,48,48,,,,,,,,,50.0,2.333333333333325,7,0.5714285714285694
63000,35.70679669,52.65423757,12,0,50,50,52,50,49,48,48,,,,,,,,,49.57142857142857,1.9523809523809577,7,-0.4285714285714306
63100,37.1616547,54.07714183,31,0,49,51,51,49,48,48,48,,,,,,,,,49.142857142857146,1.8095238095238122,7,-0.4285714285714235
63200,34.09341954,40.08726539,80,0,49,51,51,49,49,48,48,,,,,,,,,49.285714285714285,1.57142857142857,7,0.1428571428571388
63300,34.25690788,43.33906177,86,0,48,51,50,50,50,48,48,,,,,,,,,49.285714285714285,1.571428571428571,7,0.0
63400,30.85737609,54.26092101,14,0,50,52,49,50,50,50,48,,,,,,,,,49.857142857142854,1.4761904761904805,7,0.5714285714285694
63500,33.57929893,53.32770827,95,0,50,51,50,51,49,50,49,,,,,,,,,50.0,0.6666666666666697,7,0.1428571428571459
63600,34.26093813,59.3209501,33,0,50,50,51,50,48,51,49,,,,,,,,,49.857142857142854,1.1428571428571415,7,-0.1428571428571459
63700,31.93976403,55.22075581,66,0,50,48,52,51,48,49,49,,,,,,,,,49.57142857142857,2.2857142857142834,7,-0.2857142857142847
63800,32.15394585,59.01545415,75,0,50,49,50,49,50,48,49,,,,,,,,,49.285714285714285,0.5714285714285724,7,-0.2857142857142847
63900,33.0182733,54.05081003,81,0,50,50,49,49,50,50,49,,,,,,,,,49.57142857142857,0.28571428571428564,7,0.2857142857142847
64000,30.16056958,45.96104417,95,0,48,50,49,48,50,50,50,,,,,,,,,49.285714285714285,0.9047619047619055,7,-0.2857142857142847
64100,32.57663332,42.10729845,31,0,49,48,50,48,50,51,51,,,,,,,,,49.57142857142857,1.6190476190476162,7,0.2857142857142847
64200,31.69158406,55.63647727,86,0,50,49,49,49,50,49,50,,,,,,,,,49.42857142857143,0.28571428571428686,7,-0.1428571428571388
64300,32.61997882,52.88298443,13,0,51,50,49,48,50,49,50,,,,,,,,,49.57142857142857,0.9523809523809526,7,0.1428571428571388
64400,30.95809705,40.96372025,71,0,52,52,47,48,50,50,49,,,,,,,,,49.714285714285715,3.571428571428573,7,0.1428571428571459
64500,37.12421825,47.20100932,74,0,51,52,49,50,50,52,51,,,,,,,,,50.714285714285715,1.238095238095238,7,1.0
64600,34.74873963,59.13599631,68,0,51,51,49,51,50,52,51,,,,,,,,,50.714285714285715,0.9047619047619063,7,0.0
64700,35.43281855,50.00802291,25,0,49,51,50,51,51,50,50,,,,,,,,,50.285714285714285,0.571428571428571,7,-0.4285714285714306
64800,36.31336991,48.65458272,87,0,50,51,50,51,52,50,50,,,,,,,,,50.57142857142857,0.6190476190476187,7,0.2857142857142847
64900,33.98753759,49.1539921,17,0,49,51,49,50,52,49,50,,,,,,,,,50.0,1.3333333333333324,7,-0.5714285714285694
65000,30.6953623,44.17765448,5,0,49,51,48,49,52,48,50,,,,,,,,,49.57142857142857,2.2857142857142874,7,-0.4285714285714306
65100,34.29685233,47.37414342,72,0,50,49,48,48,52,48,50,,,,,,,,,49.285714285714285,2.2380952380952386,7,-0.2857142857142847
65200,34.69472894,47.39626512,48,0,51,49,48,48,50,49,50,,,,,,,,,49.285714285714285,1.2380952380952377,7,0.0
65300,35.96351579,41.0471004,85,0,52,50,49,49,50,51,50,,,,,,,,,50.142857142857146,1.1428571428571443,7,0.8571428571428612
65400,33.45327637,55.35135257,38,0,52,50,49,51,49,52,50,,,,,,,,,50.42857142857143,1.6190476190476197,7,0.2857142857142847
65500,31.02064242,48.33008864,17,0,50,50,51,51,51,52,51,,,,,,,,,50.857142857142854,0.4761904761904745,7,0.4285714285714235
65600,32.27020725,56.44359774,84,0,49,50,51,52,52,52,51,,,,,,,,,51.0,1.3333333333333346,7,0.1428571428571459
65700,32.90465837,57.00696002,55,0,47,51,52,51,51,52,51,,,,,,,,,50.714285714285715,2.9047619047619055,7,-0.2857142857142847
65800,35.16733793,44.23988109,19,0,47,52,51,49,51,52,51,,,,,,,,,50.42857142857143,3.2857142857142847,7,-0.2857142857142847
65900,34.56622644,53.14706964,72,0,48,52,52,49,50,51,51,,,,,,,,,50.42857142857143,2.285714285714285,7,0.0
66000,32.84877381,49.44563608,51,0,50,50,51,50,51,51,51,,,,,,,,,50.57142857142857,0.28571428571428586,7,0.1428571428571388
66100,37.89212199,57.60313476,60,0,50,49,51,49,50,51,50,,,,,,,,,50.0,0.6666666666666673,7,-0.5714285714285694
66200,34.84619855,44.31481358,46,0,49,49,50,48,50,50,50,,,,,,,,,49.42857142857143,0.6190476190476175,7,-0.5714285714285694
66300,31.89781433,53.55626401,83,0,50,48,50,47,50,50,49,,,,,,,,,49.142857142857146,1.4761904761904765,7,-0.2857142857142847
66400,30.81425978,52.15504245,83,0,50,50,51,49,51,52,50,,,,,,,,,50.42857142857143,0.9523809523809513,7,1.2857142857142847
66500,31.22287311,45.90602955,71,0,51,50,50,49,50,52,50,,,,,,,,,50.285714285714285,0.9047619047619047,7,-0.1428571428571459
66600,31.96766183,42.73201807,11,0,49,51,50,49,50,51,50,,,,,,,,,50.0,0.6666666666666673,7,-0.2857142857142847
66700,31.28545099,53.03279521,84,0,49,51,50,49,50,50,51,,,,,,,,,50.0,0.6666666666666692,7,0.0
66800,31.49253619,54.77194916,67,0,48,51,50,50,50,50,51,,,,,,,,,50.0,1.0000000000000029,7,0.0
66900,32.28076135,46.31254688,70,0,49,51,50,50,49,50,51,,,,,,,,,50.0,0.6666666666666686,7,0.0
67000,31.38698876,52.89665208,36,0,49,50,49,49,49,50,51,,,,,,,,,49.57142857142857,0.6190476190476168,7,-0.4285714285714306
67100,37.1741234,47.90261815,88,0,50,50,49,49,49,51,51,,,,,,,,,49.857142857142854,0.809523809523811,7,0.2857142857142847
67200,30.64186997,54.26413767,73,0,50,49,49,49,49,51,51,,,,,,,,,49.714285714285715,0.9047619047619042,7,-0.1428571428571388
67300,34.19609112,43.9843055,11,0,49,50,52,50,49,52,51,,,,,,,,,50.42857142857143,1.6190476190476168,7,0.7142857142857153
67400,33.28317462,57.80430005,41,0,48,50,51,50,48,51,51,,,,,,,,,49.857142857142854,1.8095238095238122,7,-0.5714285714285765
