Time(ms),Temp(C),Humidity(%),RainAnalog,RainDigital,SNR1,SNR2,SNR3,SNR4,SNR5,SNR6,SNR7,SNR8,SNR9,SNR10,SNR11,SNR12,SNR13,SNR14,SNR15,Mean_SNR,SNR_Var,Sat_Count
28700,25.94102789,96.89722455,855,1,31,33,32,32,31,32,33,31,29,,,,,,,29,76,11
5400,22.17797312,93.80900246,748,1,31,32,33,32,32,31,32,32,29,,,,,,,29,73,11
136200,26.58556908,85.40789382,701,1,31,30,33,32,34,31,32,32,29,,,,,,,29,69,11
79000,26.30029559,82.92771786,710,1,32,29,33,32,35,31,32,33,29,,,,,,,30,66,11
69300,22.15502966,91.38770822,993,1,33,29,33,32,36,31,33,33,29,,,,,,,30,62,11
30400,22.07897823,90.04459277,906,1,33,29,33,32,37,32,33,32,29,,,,,,,30,58,11
164900,22.02186351,91.0743595,964,1,33,30,33,32,37,33,33,32,29,,,,,,,30,60,11
186000,22.96322385,87.74072401,886,1,33,31,32,32,37,34,34,31,29,,,,,,,30,62,11
42800,24.11609376,91.6989104,955,1,33,31,33,32,36,35,34,31,29,,,,,,,30,63,11
60700,25.42951408,84.66356573,924,1,32,31,33,32,35,36,35,31,29,,,,,,,30,65,11
14400,23.77502758,87.08612822,970,1,32,32,33,31,34,36,36,32,29,,,,,,,30,67,11
39500,27.39165205,92.52395586,735,1,31,31,33,31,33,35,36,32,28,,,,,,,30,66,11
106500,26.03027666,86.99388956,837,1,31,31,32,30,33,34,36,33,28,,,,,,,30,66,11
75900,24.93170942,88.72794786,930,1,32,31,32,30,33,33,35,33,28,,,,,,,30,68,11
97300,25.97635261,99.99099897,1016,1,33,32,32,30,34,32,34,34,28,,,,,,,30,70,11
62000,22.7348758,83.41781992,924,1,34,32,32,31,34,32,33,34,28,,,,,,,30,71,11
53300,25.00099752,88.13655454,918,1,35,32,32,31,35,31,32,35,28,,,,,,,30,69,11
6300,22.45417656,88.4900654,876,1,36,31,32,32,34,31,32,35,28,,,,,,,30,69,11
122900,23.28199736,81.46168878,862,1,36,31,32,33,34,32,32,35,28,,,,,,,30,68,11
41300,26.9029509,86.48131189,889,1,36,31,33,33,34,31,31,34,28,,,,,,,30,68,11
71900,24.42171721,94.74037423,967,1,36,30,33,33,34,31,31,34,28,,,,,,,30,67,11
171400,26.33123892,92.37528998,902,1,35,31,33,33,34,31,31,33,28,,,,,,,30,69,11
49700,26.66517674,93.89024879,864,1,35,31,34,32,34,31,31,32,28,,,,,,,29,71,11
159600,25.77265854,99.40412603,854,1,34,31,34,32,34,31,31,32,28,,,,,,,29,71,11
131300,27.74817993,94.07631889,726,1,34,31,35,31,33,31,32,32,28,,,,,,,30,69,11
71500,24.20180145,88.70200377,889,1,34,32,35,30,33,32,32,32,28,,,,,,,30,70,11
59900,27.95786863,88.96460003,840,1,35,32,35,30,33,33,32,33,28,,,,,,,30,69,11
93100,22.5225675,90.27801016,844,1,35,32,36,30,33,34,33,35,28,,,,,,,30,64,11
52500,26.4090655,84.50314753,994,1,35,33,36,30,32,34,32,36,28,,,,,,,31,61,11
170800,25.57419016,87.79122664,818,1,35,33,35,31,32,35,33,38,28,,,,,,,31,59,11
96800,25.78713389,90.58841672,913,1,34,33,35,31,33,35,33,39,28,,,,,,,31,56,11
8800,24.17414387,84.63677427,803,1,34,33,35,32,33,34,34,40,28,,,,,,,31,55,11
171600,22.38718639,98.51902706,772,1,34,33,34,32,34,34,34,39,28,,,,,,,31,58,11
17500,27.19815697,94.4798233,705,1,33,33,33,33,35,34,34,38,28,,,,,,,31,60,11
75100,23.3498488,85.18779174,1002,1,33,32,33,33,35,34,35,35,28,,,,,,,31,62,11
48200,26.17444783,84.13892118,927,1,33,32,33,33,34,34,35,32,28,,,,,,,30,63,11
159200,25.31790638,83.98019,953,1,33,32,32,33,33,34,35,29,28,,,,,,,30,60,11
131900,25.50289385,93.72735954,783,1,33,32,32,33,32,34,34,27,28,,,,,,,30,58,11
65300,22.89405318,96.89524256,902,1,33,33,32,33,31,34,34,26,28,,,,,,,29,54,11
156400,27.02599153,95.72901216,818,1,33,34,32,33,31,33,33,26,28,,,,,,,29,52,11
192700,24.12892758,98.9144775,822,1,34,35,33,33,31,32,33,26,28,,,,,,,30,52,11
108600,24.74649262,86.2268187,892,1,34,35,34,33,32,32,33,27,28,,,,,,,30,54,11
77400,23.25366605,86.59835814,885,1,34,35,35,33,32,32,34,27,28,,,,,,,30,54,11
56900,22.60266647,84.50735496,776,1,34,34,36,32,33,31,33,28,28,,,,,,,30,54,11
137700,27.36372018,81.52539435,943,1,34,34,36,32,34,32,34,28,27,,,,,,,30,55,11
31200,26.64830549,96.05157357,773,1,33,34,36,31,35,32,33,28,27,,,,,,,30,54,11
8700,27.82378404,94.71229149,791,1,33,33,36,30,35,32,33,28,27,,,,,,,30,54,11
172600,24.84447184,90.77746438,879,1,32,33,35,31,35,31,33,28,27,,,,,,,30,56,11
174000,22.2490297,85.82008443,978,1,32,33,34,31,35,31,33,28,27,,,,,,,29,59,11
38900,27.43250931,91.16331899,775,1,32,32,34,31,34,30,33,28,27,,,,,,,29,59,11
125900,27.83227912,89.40728215,846,1,32,32,34,32,32,30,33,28,27,,,,,,,29,62,11
87700,25.09003502,84.67339917,879,1,32,32,34,32,31,31,33,28,27,,,,,,,29,62,11
149800,27.48676429,84.6530851,796,1,33,33,34,31,30,31,33,28,27,,,,,,,29,59,11
18100,24.02909366,98.71110882,717,1,33,34,34,30,29,32,34,29,27,,,,,,,29,57,11
176700,23.92609232,81.57321781,879,1,32,34,34,30,29,32,34,29,27,,,,,,,29,57,11
106300,26.41786328,97.39961558,766,1,33,34,34,30,30,32,34,29,27,,,,,,,29,57,11
99300,23.58978479,96.74893749,747,1,33,34,34,30,31,32,34,29,27,,,,,,,29,58,11
15700,24.93931275,99.72637224,939,1,32,33,35,31,32,32,35,29,27,,,,,,,29,58,11
73700,24.322151,90.2827595,900,1,32,32,35,31,33,32,35,29,27,,,,,,,30,57,11
71300,24.55425554,84.32223789,1018,1,32,32,36,32,34,32,35,29,27,,,,,,,30,56,11
86100,24.44576786,98.57708424,936,1,31,32,36,32,34,31,36,29,27,,,,,,,30,55,11
164300,22.65824557,92.69805229,922,1,31,32,36,32,34,31,36,29,27,,,,,,,30,54,11
94800,26.27444297,87.54804664,997,1,32,32,35,33,33,32,36,29,27,,,,,,,30,54,11
20300,27.38932876,87.79513477,949,1,32,32,34,33,33,32,37,29,27,,,,,,,30,54,11
128800,27.93025701,92.20703076,749,1,32,33,33,34,33,33,37,29,27,,,,,,,30,53,11
151900,23.2756271,83.00990358,1009,1,32,32,32,35,32,33,37,29,27,,,,,,,30,52,11
101400,22.01201989,95.03524525,895,1,32,32,31,35,32,34,37,29,27,,,,,,,30,51,11
102700,23.76102498,94.75782085,964,1,31,33,31,35,32,34,38,29,27,,,,,,,30,49,11
159400,26.70763732,99.36231318,782,1,31,33,31,35,32,33,38,29,27,,,,,,,30,47,11
180600,23.92208615,80.85448009,751,1,31,33,32,35,32,34,38,29,27,,,,,,,30,45,11
27600,23.7640864,90.37244653,984,1,31,34,33,35,32,34,38,29,27,,,,,,,31,44,11
109300,26.95967354,82.90145858,953,1,31,35,33,35,32,34,38,29,27,,,,,,,31,45,11
152000,27.60856354,85.49960114,871,1,31,34,33,35,33,35,38,30,27,,,,,,,31,45,11
79400,23.02893141,85.68242827,921,1,32,34,32,34,33,35,38,30,27,,,,,,,31,45,11
75800,27.13071776,99.47352513,820,1,33,34,32,33,33,34,38,30,27,,,,,,,31,44,11
145500,26.16879192,98.29745315,848,1,33,34,32,33,33,33,38,30,26,,,,,,,31,43,11
74000,22.82828877,80.94777719,713,1,34,33,32,33,32,32,38,30,26,,,,,,,30,42,11
45500,27.64467575,98.3351502,917,1,34,32,32,34,31,31,38,30,26,,,,,,,30,42,11
31000,24.42543148,84.38461817,780,1,34,32,33,35,30,30,38,30,26,,,,,,,30,43,11
105000,25.09975198,95.23506181,748,1,33,31,33,35,29,30,38,30,26,,,,,,,30,42,11
141200,25.0206855,93.88698893,743,1,33,31,33,34,29,31,38,30,26,,,,,,,30,42,11
95300,22.76020095,88.1245817,711,1,32,31,33,34,30,32,37,31,26,,,,,,,30,41,11
65000,22.87431801,99.57032704,923,1,32,30,33,33,31,33,36,31,26,,,,,,,30,50,11
9000,27.48460836,87.959314,700,1,32,30,33,32,32,33,35,31,26,,,,,,,29,58,11
195400,26.0772637,91.47634475,752,1,33,29,33,31,32,33,33,31,26,,,,,,,29,61,11
160700,22.27025177,93.80744212,793,1,33,29,33,32,33,32,32,31,26,,,,,,,29,61,11
14900,25.49958646,92.99543187,731,1,33,29,32,32,32,32,32,32,26,,,,,,,29,62,11
80100,23.10371344,87.06455944,887,1,33,29,32,32,32,32,31,33,26,,,,,,,29,61,11
75500,23.2654711,84.60111462,717,1,32,30,32,33,32,32,31,34,26,,,,,,,29,62,11
87400,27.65993473,84.51944117,740,1,32,31,31,33,32,32,31,35,27,,,,,,,29,65,11
190000,26.41877709,99.55125719,732,1,32,33,31,33,33,33,32,35,27,,,,,,,30,70,11
177100,27.29771055,94.0143118,899,1,32,33,32,32,33,33,32,35,28,,,,,,,30,74,11
33200,25.60126409,87.11363293,747,1,32,33,32,32,34,33,33,34,29,,,,,,,30,79,11
100,22.96489405,90.80273121,805,1,33,33,32,32,34,33,33,34,30,,,,,,,30,82,11
100700,22.41740251,86.22806397,852,1,34,33,33,31,35,33,33,33,30,,,,,,,30,82,11
34300,25.66915133,85.48501753,985,1,34,32,33,31,36,32,34,32,30,,,,,,,30,78,11
78500,24.5537099,96.45493189,927,1,35,33,33,32,36,32,34,31,30,,,,,,,30,73,11
98400,25.06796585,98.81250173,817,1,35,33,34,32,36,31,34,31,29,,,,,,,30,66,11
196900,25.41568698,86.49451865,805,1,35,33,34,32,36,31,35,31,28,,,,,,,30,63,11
21800,25.09522236,95.01077508,946,1,35,34,34,33,35,31,34,31,28,,,,,,,30,63,11
4300,24.07596737,92.90168706,755,1,34,35,34,33,34,31,34,31,27,,,,,,,30,63,11
167200,24.00028937,85.30223736,933,1,33,35,34,32,34,32,32,32,27,,,,,,,30,64,11
102400,25.49566399,85.04056766,776,1,32,35,33,32,34,33,31,33,27,,,,,,,30,64,11
16300,23.17147161,82.6367376,963,1,32,35,32,32,33,34,30,33,27,,,,,,,30,64,11
127900,26.26565192,98.28610271,999,1,31,34,33,31,33,34,29,34,27,,,,,,,30,63,11
128100,22.34244796,86.06391638,830,1,31,34,33,32,33,34,29,34,28,,,,,,,30,62,11
56400,25.48700597,80.16014602,774,1,32,34,33,32,33,34,29,35,28,,,,,,,30,60,11
77900,22.50198483,94.35822762,869,1,33,33,33,33,32,32,29,35,28,,,,,,,30,61,11
96000,27.33479466,94.2393859,889,1,34,33,34,34,32,31,29,35,28,,,,,,,30,58,11
47900,24.83147194,90.39446498,952,1,34,33,34,36,33,31,29,35,28,,,,,,,30,54,11
58700,27.29828594,99.82456645,771,1,35,32,34,37,33,31,29,35,28,,,,,,,31,51,11
165200,27.22950647,90.82665924,991,1,35,31,34,37,33,31,29,35,28,,,,,,,31,49,11
3700,26.32586869,85.6954326,995,1,35,31,35,37,34,32,29,34,28,,,,,,,31,48,11
36700,25.12587673,98.60770881,959,1,35,31,35,37,34,33,30,33,28,,,,,,,31,50,11
9700,27.33095971,88.38641495,870,1,35,32,35,37,33,32,31,33,28,,,,,,,31,53,11
21300,26.29884153,92.03381189,833,1,35,32,34,37,33,32,32,32,28,,,,,,,31,58,11
141000,27.19525726,99.38886347,973,1,35,32,34,36,33,32,33,32,28,,,,,,,31,64,11
177700,22.87046283,92.66953401,979,1,35,33,33,35,32,32,34,31,28,,,,,,,30,70,11
96200,24.98237749,85.66022362,739,1,35,33,32,34,32,33,34,31,28,,,,,,,30,73,11
187700,24.77992642,96.47224136,843,1,35,33,32,33,32,34,33,31,28,,,,,,,30,74,11
77100,24.41427688,94.75360855,1023,1,35,33,32,33,32,34,33,32,29,,,,,,,30,76,11
116100,23.0969214,80.89123277,724,1,34,33,32,32,32,35,32,32,29,,,,,,,30,77,11
129300,23.79661245,96.32992181,707,1,34,33,33,32,32,35,32,32,29,,,,,,,30,78,11
113200,22.93224135,87.0335016,721,1,34,33,33,32,32,34,32,33,29,,,,,,,30,79,11
177300,24.73028002,86.53985613,946,1,34,33,34,32,33,34,32,33,29,,,,,,,30,80,11
151200,27.53896725,92.72558099,848,1,34,33,34,32,33,34,32,34,29,,,,,,,30,80,11
43600,27.3822486,92.89537297,852,1,34,32,34,32,34,34,33,35,29,,,,,,,30,80,11
18600,26.66777878,94.92586782,999,1,34,32,35,32,33,34,33,35,29,,,,,,,30,78,11
58000,24.61014155,92.68655989,931,1,33,32,35,32,33,34,32,36,29,,,,,,,30,77,11
25600,24.89029662,99.50455066,951,1,34,31,35,33,32,35,32,35,29,,,,,,,30,75,11
192300,24.32817893,89.99204076,749,1,34,32,35,33,31,35,32,36,29,,,,,,,30,75,11
61100,26.86062566,89.32381716,986,1,34,32,35,33,31,35,32,35,29,,,,,,,30,76,11
73200,22.56339536,88.28969939,954,1,34,33,35,33,31,34,32,35,29,,,,,,,30,77,11
118600,23.0861824,95.32235093,1002,1,33,34,35,33,31,34,32,35,29,,,,,,,30,76,11
46700,23.89921433,82.09243777,867,1,32,36,35,33,32,33,33,35,30,,,,,,,31,75,11
173300,25.94485715,91.83037899,815,1,31,36,35,33,32,32,34,35,30,,,,,,,31,72,11
166100,23.71086851,83.76908806,745,1,30,37,34,33,32,32,34,34,30,,,,,,,30,70,11
64100,26.27191599,86.08869234,947,1,29,36,34,33,33,31,34,34,30,,,,,,,30,70,11
147100,27.97112322,99.80612516,965,1,29,35,33,33,32,31,34,34,30,,,,,,,30,71,11
124000,25.48440205,88.80620418,982,1,30,34,33,33,31,31,34,34,30,,,,,,,30,75,11
45700,23.96993513,98.2551082,703,1,31,33,34,33,31,31,33,34,30,,,,,,,29,78,11
58500,27.00534025,97.29169133,794,1,32,32,34,33,31,31,33,33,30,,,,,,,29,79,11
135800,22.79460358,93.29431435,802,1,32,31,34,33,30,30,33,33,30,,,,,,,29,78,11
5800,27.7201337,83.7899919,815,1,32,31,34,33,30,30,34,33,30,,,,,,,29,77,11
45300,27.48294881,81.73454587,965,1,32,31,34,33,31,29,34,33,30,,,,,,,29,76,11
176300,23.7981318,81.46686443,824,1,31,31,34,33,32,30,35,33,30,,,,,,,29,75,11
178400,23.50916901,98.99411866,993,1,31,31,34,33,33,31,35,32,30,,,,,,,30,76,11
167700,27.86789137,99.54064501,756,1,31,30,34,33,33,33,35,32,30,,,,,,,30,76,11
122100,23.96197858,94.34435419,818,1,32,30,34,32,33,34,35,32,30,,,,,,,30,75,11
16100,25.83918949,93.58478848,898,1,32,30,35,32,33,35,35,32,31,,,,,,,30,76,11
46100,23.0913956,82.41723929,828,1,33,30,35,31,33,34,34,32,31,,,,,,,30,76,11
120400,22.64193157,88.56289007,1003,1,34,31,34,30,32,34,33,31,31,,,,,,,30,77,11
1400,26.24915167,83.79472624,764,1,34,31,34,30,32,33,33,31,31,,,,,,,29,78,11
58200,25.32885135,84.96809685,722,1,34,31,33,30,32,32,33,31,31,,,,,,,29,80,11
61900,27.70789423,85.00455812,986,1,34,31,33,30,33,32,33,31,31,,,,,,,29,81,11
60800,22.94660255,96.24541319,713,1,34,31,32,31,33,32,34,32,31,,,,,,,29,82,11
105900,25.26935797,86.25927601,785,1,34,30,32,31,34,33,34,33,31,,,,,,,30,78,11
104000,23.91633153,95.96156302,701,1,34,30,31,31,34,33,35,34,31,,,,,,,30,74,11
57500,22.43269773,81.78682455,787,1,34,30,31,31,34,34,36,34,31,,,,,,,30,74,11
7700,25.37330115,86.4458649,1021,1,34,31,30,31,33,34,36,35,31,,,,,,,30,71,11
135700,24.3784779,93.87970036,812,1,34,31,30,30,33,35,36,35,31,,,,,,,30,69,11
90300,23.06131734,85.88843009,826,1,33,32,31,30,33,35,34,34,31,,,,,,,30,71,11
86300,22.10023543,93.79557161,998,1,33,33,33,29,33,35,33,33,31,,,,,,,30,72,11
146900,22.76969678,82.26992055,787,1,33,32,34,29,33,35,32,33,31,,,,,,,30,71,11
62800,22.19031846,83.7461893,979,1,32,32,35,29,33,35,31,33,32,,,,,,,30,73,11
35300,22.89215505,89.2636142,886,1,32,32,36,29,33,34,31,32,32,,,,,,,30,74,11
182500,26.42271803,84.89369288,713,1,32,32,36,29,33,34,32,33,32,,,,,,,30,76,11
51800,26.10061846,85.04519947,871,1,32,32,35,30,33,33,33,32,32,,,,,,,30,77,11
55800,22.16237027,83.12391936,756,1,32,32,35,30,33,33,35,32,32,,,,,,,30,79,11
30000,26.85462872,96.39026213,898,1,32,31,34,31,33,32,36,32,32,,,,,,,30,79,11
23200,25.39674884,86.95582209,866,1,33,31,33,32,33,33,37,32,32,,,,,,,30,77,11
51300,26.55890559,93.09519763,734,1,33,31,33,33,32,33,38,32,32,,,,,,,30,74,11
64700,26.70613927,87.09760737,886,1,32,31,32,34,32,34,37,32,32,,,,,,,30,72,11
79300,25.5858439,89.41830455,789,1,32,31,32,35,32,35,37,32,32,,,,,,,31,72,11
47600,23.41931487,85.47216119,925,1,32,31,31,35,32,35,37,32,32,,,,,,,31,71,11
35200,22.37995753,99.94075852,704,1,31,32,30,35,32,35,36,32,32,,,,,,,30,74,11
184400,26.9865484,84.69158353,741,1,31,33,30,35,33,34,35,32,32,,,,,,,30,75,11
55500,22.96874445,95.57496486,779,1,31,35,31,34,33,33,35,32,32,,,,,,,30,75,11
150000,27.69074798,92.17688519,774,1,31,36,32,33,33,32,35,32,32,,,,,,,30,74,11
24400,22.66388826,99.01790213,949,1,31,37,33,33,33,31,34,32,33,,,,,,,30,77,11
166200,23.05060376,91.14736438,808,1,31,37,34,34,34,31,34,32,33,,,,,,,31,79,11
121300,24.24767104,81.21248139,1002,1,32,36,35,34,34,31,34,32,33,,,,,,,31,82,11
122200,26.61303322,82.40950373,903,1,33,35,35,34,34,32,34,32,33,,,,,,,31,87,11
68500,27.30447277,87.55135461,912,1,34,34,34,35,34,32,34,32,33,,,,,,,30,90,11
23500,22.63657965,81.55296253,882,1,34,33,33,35,33,31,34,32,33,,,,,,,30,89,11
158200,23.2874791,83.74212922,841,1,34,33,32,34,32,32,33,32,33,,,,,,,30,87,11
156200,23.57242839,85.38671425,702,1,35,33,31,34,31,32,32,32,33,,,,,,,30,84,11
61300,27.55241896,85.57875095,893,1,35,33,31,34,31,33,32,32,33,,,,,,,30,84,11
107100,26.78102246,94.60537267,779,1,35,33,32,34,31,33,31,32,33,,,,,,,30,84,11
183800,25.69098547,81.69457309,828,1,35,33,33,33,31,34,31,32,33,,,,,,,30,85,11
151800,25.4565861,99.27930026,764,1,34,33,33,34,32,34,31,32,33,,,,,,,30,87,11
145300,26.9880632,93.16348011,998,1,33,33,34,34,33,34,31,32,33,,,,,,,30,90,11
91800,27.21136346,90.31721959,706,1,32,33,34,34,33,34,31,32,33,,,,,,,30,89,11
73000,22.19413293,86.17755917,844,1,31,33,33,34,33,33,31,32,34,,,,,,,30,89,11
130500,27.22518041,81.88731171,928,1,31,33,33,34,33,33,32,32,34,,,,,,,30,88,11
147500,23.18664778,96.6887724,817,1,31,32,33,34,33,33,32,32,34,,,,,,,30,88,11
192100,22.28720114,89.82589109,881,1,32,32,32,34,32,33,32,32,34,,,,,,,30,88,11
186500,25.3883972,87.9148519,954,1,33,32,33,34,32,32,32,32,34,,,,,,,30,89,11
38400,24.04538177,85.58234043,835,1,33,33,33,35,34,32,32,32,34,,,,,,,30,90,11
173500,26.59366305,94.15928136,868,1,33,34,33,34,34,32,32,32,34,,,,,,,30,89,11
172100,25.82643532,97.81272177,804,1,33,35,33,35,35,32,32,32,34,,,,,,,31,88,11
30600,27.04121575,92.21659064,828,1,33,36,34,35,35,32,32,32,34,,,,,,,31,88,11
137400,26.64240077,97.66625077,883,1,33,36,34,34,35,32,32,32,34,,,,,,,31,88,11
105700,22.32865467,92.55087204,949,1,33,36,34,34,34,32,32,32,34,,,,,,,31,88,11
33600,26.6931452,88.31186198,830,1,33,35,34,34,34,32,32,32,34,,,,,,,31,88,11
111100,24.52462984,87.42723218,809,1,34,34,34,34,34,31,32,32,34,,,,,,,30,89,11
74200,24.31811817,97.88527329,744,1,34,33,33,34,34,31,32,32,34,,,,,,,30,89,11
119100,26.69591295,91.16170396,880,1,34,33,34,33,34,31,32,32,34,,,,,,,30,87,11
112800,25.80358668,81.27250925,764,1,34,32,33,33,35,31,32,32,35,,,,,,,30,87,11
125200,27.38681898,92.20093849,780,1,33,32,34,33,36,31,32,32,35,,,,,,,30,87,11
43500,22.60873036,99.57056691,878,1,33,32,34,33,35,31,32,32,35,,,,,,,30,86,11
169300,25.01978012,91.79792914,731,1,32,32,34,33,35,31,32,32,35,,,,,,,30,86,11
85400,26.72310869,84.28191717,756,1,32,32,33,34,34,31,33,32,35,,,,,,,30,85,11
143000,27.25888174,95.29993725,962,1,32,32,32,35,32,31,33,32,35,,,,,,,30,83,11
145000,26.0265192,92.86031056,739,1,32,32,32,35,31,31,33,32,35,,,,,,,30,81,11
88900,24.66871648,93.69669747,728,1,33,32,31,36,31,31,33,32,35,,,,,,,30,81,11
48500,27.94955355,99.66459986,921,1,33,32,31,35,31,31,33,32,35,,,,,,,30,81,11
189100,24.01732911,97.35700929,915,1,34,32,32,35,31,31,33,32,35,,,,,,,30,83,11
165500,27.70569496,94.25499056,874,1,33,33,33,34,32,31,33,32,35,,,,,,,30,86,11
12600,22.04385846,95.76505844,913,1,32,33,34,34,32,31,33,32,35,,,,,,,30,87,11
153900,27.90174965,95.22653806,755,1,32,32,34,33,33,31,33,32,35,,,,,,,30,87,11
183400,22.19392461,85.59928985,781,1,32,32,35,33,34,32,33,32,35,,,,,,,30,88,11
37600,22.37353787,86.38116713,941,1,31,33,34,33,34,32,33,32,35,,,,,,,30,87,11
150300,23.24806727,80.7980134,714,1,32,33,34,33,34,32,33,32,36,,,,,,,30,88,11
88100,23.62397488,83.36406415,1021,1,32,34,34,34,34,32,33,32,36,,,,,,,30,89,11
146300,23.64358931,91.65322869,964,1,33,35,34,34,34,32,33,32,36,,,,,,,31,91,11
73900,26.45816357,90.31949874,746,1,33,34,34,34,34,32,33,32,36,,,,,,,31,91,11
38300,26.66012515,80.44335467,808,1,35,34,34,34,34,32,33,32,36,,,,,,,31,90,11
17300,26.68752853,93.7553394,812,1,36,33,33,34,34,32,33,32,36,,,,,,,31,88,11
63300,23.52055551,98.94542838,1021,1,36,33,33,33,35,32,34,32,36,,,,,,,31,85,11
119600,23.10269398,96.87501306,799,1,36,32,32,32,35,32,34,32,36,,,,,,,31,81,11
39300,25.65223223,93.08715284,830,1,35,31,31,32,35,32,34,32,36,,,,,,,30,78,11
103500,22.14799412,92.83578745,883,1,34,31,30,32,35,32,34,32,36,,,,,,,30,77,11
180800,22.92768813,88.37646522,1013,1,34,31,30,32,35,32,34,32,36,,,,,,,30,77,11
25500,23.71802537,98.20017845,711,1,34,31,30,33,34,32,34,32,36,,,,,,,30,78,11
89700,26.52476307,97.1972908,1006,1,34,31,31,33,34,32,34,32,36,,,,,,,30,80,11
37800,23.09614405,95.43643072,913,1,34,31,31,33,33,32,34,32,36,,,,,,,30,79,11
102000,23.89152035,95.06036706,845,1,35,31,31,32,33,31,34,32,36,,,,,,,30,79,11
52100,24.29103459,87.05152994,980,1,35,31,32,31,32,31,34,32,37,,,,,,,30,77,11
180300,22.11070255,99.78826039,733,1,34,31,32,30,32,31,34,32,37,,,,,,,30,75,11
142900,27.19214094,87.66711766,753,1,33,31,32,30,32,30,34,32,37,,,,,,,30,71,11
125400,24.87015551,84.82009236,779,1,32,31,32,30,33,29,34,32,37,,,,,,,30,69,11
74700,23.53311951,93.88768326,929,1,32,30,32,31,33,29,34,32,37,,,,,,,30,65,11
28200,27.73608046,86.85228217,730,1,31,30,31,32,33,29,34,32,37,,,,,,,30,63,11
188700,23.50089821,81.44543453,805,1,30,30,31,33,33,29,34,32,37,,,,,,,30,64,11
117300,27.45232562,97.73605161,944,1,31,31,31,33,34,30,34,32,37,,,,,,,30,68,11
57400,24.11787329,83.18072208,739,1,31,31,31,33,34,31,34,32,37,,,,,,,30,71,11
172500,22.29043993,86.28123684,910,1,32,32,32,33,34,32,35,32,37,,,,,,,31,78,11
179400,25.48426798,87.88205869,958,1,33,32,33,33,34,33,35,32,37,,,,,,,31,84,11
87200,25.0361877,82.95409302,746,1,33,32,33,33,34,34,35,32,37,,,,,,,31,87,11
89500,23.49624081,94.05787938,944,1,34,32,33,33,34,34,35,32,37,,,,,,,31,87,11
13400,25.72625139,83.51256642,760,1,34,32,33,33,34,34,35,32,37,,,,,,,31,88,11
131400,22.41137256,96.91236,704,1,35,32,33,33,34,34,35,32,38,,,,,,,31,86,11
44700,27.60431676,94.25461012,706,1,35,33,32,33,34,35,35,32,38,,,,,,,31,84,11
16400,23.10645557,98.93205652,718,1,35,33,32,34,35,36,35,32,38,,,,,,,31,85,11
183500,23.8146219,94.19240983,894,1,35,34,32,34,35,36,34,32,38,,,,,,,32,86,11
62900,27.54099856,80.68643441,793,1,36,35,32,34,36,35,34,32,38,,,,,,,32,85,11
172900,22.21716912,83.39594277,817,1,36,35,32,34,36,35,34,32,38,,,,,,,32,84,11
26400,24.32189957,80.27763176,965,1,36,35,32,34,36,34,34,32,38,,,,,,,32,84,11
132400,26.80827449,97.68148718,925,1,36,35,32,34,36,32,34,32,38,,,,,,,32,80,11
55400,26.81617382,89.46623975,912,1,36,35,32,34,35,32,34,32,38,,,,,,,32,78,11
8400,27.21356408,98.74523315,857,1,35,34,32,33,35,31,35,31,38,,,,,,,31,76,11
150200,23.88821833,86.75750025,905,1,34,33,32,33,34,30,35,31,38,,,,,,,31,72,11
139500,25.49173034,92.69187176,936,1,33,33,33,32,34,30,35,31,38,,,,,,,31,69,11
145400,24.19055509,88.50584866,854,1,32,32,33,32,34,30,35,31,38,,,,,,,31,67,11
2000,26.55661866,95.67497064,842,1,31,31,33,31,34,31,35,31,38,,,,,,,31,64,11
31400,25.5833001,85.80590666,953,1,30,32,32,31,34,31,34,32,38,,,,,,,30,61,11
3800,25.93833182,99.7138691,850,1,30,32,32,31,33,32,34,32,39,,,,,,,30,62,11
99800,25.48380019,90.56658903,920,1,30,33,32,31,32,34,34,33,39,,,,,,,31,64,11
196700,24.96287275,82.60305829,754,1,30,33,32,32,32,34,34,33,39,,,,,,,31,69,11
143900,24.61467262,84.24033644,906,1,31,33,33,34,32,35,34,33,39,,,,,,,31,73,11
131200,22.40480508,80.69548164,995,1,31,33,34,35,32,36,34,33,38,,,,,,,32,77,11
70400,25.91813747,93.46761173,938,1,32,33,34,36,33,36,35,34,38,,,,,,,32,82,11
3900,25.10496872,87.9546448,841,1,32,33,34,37,34,36,35,33,38,,,,,,,32,85,11
79600,26.19339844,94.4444485,784,1,31,32,34,37,34,36,34,33,37,,,,,,,32,83,11
130400,23.04464662,98.16577406,751,1,31,32,34,36,34,36,34,33,36,,,,,,,31,84,11
9400,26.38608955,96.28149919,924,1,31,32,33,35,34,36,34,32,35,,,,,,,31,86,11
174200,23.53437527,96.6817891,835,1,31,32,34,35,34,35,34,32,35,,,,,,,31,86,11
165700,22.96342918,85.4079622,973,1,31,32,33,35,34,35,34,33,34,,,,,,,31,87,11
28400,22.61487886,90.09529973,999,1,32,33,34,34,33,34,34,34,34,,,,,,,31,88,11
9100,23.14366381,94.60687005,868,1,32,34,34,34,33,33,34,34,34,,,,,,,31,90,11
142400,26.58588707,90.5875035,976,1,32,34,34,34,32,33,34,35,34,,,,,,,31,90,11
